episode,batcher,arrival_rate_rps,max_requests,agent_checkpoint,total_requests,served_requests,dropped_requests,completion_ratio,batches,mean_pending_size,max_pending_size,p95_pending_size,frac_pending_ge_16,frac_pending_ge_24,batch_opportunity_rate,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,prefill_ms,decode_service_ms,transfer_mb,handover_ms,slo_violations,slo_rate,slo_satisfaction,throughput_rps,goodput_rps,mapping_steps,reward,failure_reason
0,node_conditioned_dp,0.7,8,outputs/train_online_ddqn_cpu_300_analytic/agent_ep150.pt,8,8,0,1.0,6,1.5,3,2.75,0.0,0.0,0.3333333333333333,1.3333333333333333,23351.305987970693,3993.4122185955125,12733.508608177834,5683.479794184373,15690.671179144772,17.6630859375,483.4155312509449,2,0.25,0.75,0.34259325812959496,0.2569449435971962,168,-137.29481593205875,
