episode,batcher,arrival_rate_rps,max_requests,agent_checkpoint,total_requests,served_requests,dropped_requests,completion_ratio,batches,mean_pending_size,max_pending_size,p95_pending_size,frac_pending_ge_16,frac_pending_ge_24,batch_opportunity_rate,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,prefill_ms,decode_service_ms,transfer_mb,handover_ms,slo_violations,slo_rate,slo_satisfaction,throughput_rps,goodput_rps,mapping_steps,reward,failure_reason
0,node_conditioned_dp,0.7,32,outputs/train_online_ddqn_cpu_300_analytic/agent_ep150.pt,32,32,0,1.0,16,2.3125,12,6.75,0.0,0.0,0.3125,2.0,57588.10003708615,6318.262458682182,14395.526497463181,20442.056721544002,25295.358148453568,95.8330078125,1089.2388367777137,23,0.71875,0.28125,0.5556703551496286,0.15628228738583305,448,-339.91722117480435,
