episode,episode_seed,arrival_rate_rps,method,mobility_mode,migration_policy,prediction_error,served_requests,dropped_requests,completion_ratio,batches,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,slo_satisfaction,throughput_rps,goodput_rps,handover_events,handover_affected_requests,handover_slo_satisfaction,migration_mb,handover_overhead_ms,migration_ms,avg_handover_overhead_ms_per_event,avg_handover_overhead_ms_per_affected_request,avg_migration_ms_per_event,avg_migration_ms_per_affected_request,avg_migration_mb_per_event,mapping_steps,reward,failure_reason
10,20017,0.4,full,high_speed,keep,0.1,12,0,1.0,8,1.5,43083.88838126458,8829.725797490823,16660.950427258842,0.8333333333333334,0.278526392367554,0.23210532697296168,7,5,1.0,0.0,98.60072343541437,0.0,14.085817633630624,19.720144687082872,0.0,0.0,0.0,224,-227.6159232407033,
11,20018,0.4,full,high_speed,keep,0.1,12,0,1.0,7,1.7142857142857142,34465.50413768648,9043.917465677108,18289.658851611424,0.75,0.34817421941838184,0.26113066456378636,10,6,0.6666666666666666,0.0,125.04766044515515,0.0,12.504766044515515,20.84127674085919,0.0,0.0,0.0,196,-207.97030985870563,
12,20019,0.4,full,high_speed,keep,0.1,12,0,1.0,6,2.0,46249.82781206521,9677.34921608283,21839.6373277901,0.41666666666666663,0.25946042542605,0.10810851059418751,8,5,0.6,0.0,104.92745671406131,0.0,13.115932089257663,20.98549134281226,0.0,0.0,0.0,168,-240.59875580972715,
13,20020,0.4,full,high_speed,keep,0.1,12,0,1.0,4,3.0,80188.32662274613,33489.818741585004,61866.30148310335,0.0,0.14964771688596495,0.0,29,10,0.0,0.0,394.100069063304,0.0,13.589657553907033,39.410006906330395,0.0,0.0,0.0,112,-312.93183399920986,
14,20021,0.4,full,high_speed,keep,0.1,12,0,1.0,6,2.0,53885.35845482358,14217.96591919437,24341.916590797773,0.5,0.2226950018354348,0.1113475009177174,12,8,0.75,0.0,155.38875717789364,0.0,12.949063098157803,19.423594647236705,0.0,0.0,0.0,168,-268.5579790670593,
15,20022,0.4,full,high_speed,keep,0.1,12,0,1.0,8,1.5,33004.49227853534,5852.038816259711,11170.758753493019,0.5833333333333333,0.3635868686822451,0.21209234006464298,5,5,0.6,0.0,60.0,0.0,12.0,12.0,0.0,0.0,0.0,224,-172.13523792460796,
16,20023,0.4,full,high_speed,keep,0.1,12,0,1.0,4,3.0,38209.259846415036,12606.745930596546,23381.499179647206,0.5,0.3140599961432096,0.1570299980716048,10,6,0.6666666666666666,0.0,125.12282774675614,0.0,12.512282774675615,20.853804624459357,0.0,0.0,0.0,112,-167.19763293550136,
17,20024,0.4,full,high_speed,keep,0.1,12,0,1.0,4,3.0,43962.88569248937,18259.97094908761,27904.88628099651,0.16666666666666663,0.27295751429825005,0.04549291904970834,14,8,0.25,0.0,177.0810125267567,0.0,12.648643751911193,22.135126565844587,0.0,0.0,0.0,112,-231.8621337585488,
18,20025,0.4,full,high_speed,keep,0.1,12,0,1.0,8,1.5,40249.531458418474,8887.57672114244,17696.392472487074,0.5,0.29814011654762046,0.14907005827381023,4,4,0.5,0.0,56.0502791853541,0.0,14.012569796338525,14.012569796338525,0.0,0.0,0.0,224,-214.7990802945507,
19,20026,0.4,full,high_speed,keep,0.1,12,0,1.0,8,1.5,49629.30215489259,7194.224379357715,15279.550995854268,0.6666666666666667,0.24179264021380173,0.16119509347586783,7,5,1.0,0.0,96.1726636755989,0.0,13.738951953656985,19.234532735119778,0.0,0.0,0.0,224,-243.40938536500693,
