episode,episode_seed,node_id,group_size,weight,batch_changed,batch_size,baseline_batch_size,batch_size_delta,utility,baseline_utility,estimated_handover_ms,baseline_handover_ms,handover_delta_ms,batch_ids,baseline_batch_ids
0,20007,edge_5,4,0.003,0,3,3,0,7.576904753931002,7.576904753931002,9.941946841433438,9.941946841433438,0.0,r0000|r0007|r0002,r0000|r0007|r0002
0,20007,edge_5,4,0.01,0,3,3,0,7.498324863685385,7.576904753931002,9.941946841433438,9.941946841433438,0.0,r0000|r0007|r0002,r0000|r0007|r0002
0,20007,edge_5,4,0.03,0,3,3,0,7.273810891555051,7.576904753931002,9.941946841433438,9.941946841433438,0.0,r0000|r0007|r0002,r0000|r0007|r0002
0,20007,edge_5,4,0.1,1,4,3,1,6.602375214764144,7.576904753931002,9.70646013107508,9.941946841433438,-0.23548671035835866,r0000|r0007|r0002|r0015,r0000|r0007|r0002
0,20007,edge_5,4,0.3,1,4,3,1,4.690319822138962,7.576904753931002,9.70646013107508,9.941946841433438,-0.23548671035835866,r0000|r0007|r0002|r0015,r0000|r0007|r0002
0,20007,cloud_0,4,0.003,0,3,3,0,7.960350276335285,7.960350276335285,9.277107110630988,9.277107110630988,0.0,r0000|r0007|r0002,r0000|r0007|r0002
0,20007,cloud_0,4,0.01,0,3,3,0,7.941635012021944,7.960350276335285,9.277107110630988,9.277107110630988,0.0,r0000|r0007|r0002,r0000|r0007|r0002
0,20007,cloud_0,4,0.03,0,3,3,0,7.888162828269547,7.960350276335285,9.277107110630988,9.277107110630988,0.0,r0000|r0007|r0002,r0000|r0007|r0002
0,20007,cloud_0,4,0.1,0,3,3,0,7.701010185136147,7.960350276335285,9.277107110630988,9.277107110630988,0.0,r0000|r0007|r0002,r0000|r0007|r0002
0,20007,cloud_0,4,0.3,0,3,3,0,7.166288347612154,7.960350276335285,9.277107110630988,9.277107110630988,0.0,r0000|r0007|r0002,r0000|r0007|r0002
0,20007,edge_5,8,0.003,0,3,3,0,7.446363700717261,7.446363700717261,9.941946841433438,9.941946841433438,0.0,r0000|r0007|r0002,r0000|r0007|r0002
0,20007,edge_5,8,0.01,0,3,3,0,7.3666305433978705,7.446363700717261,9.941946841433438,9.941946841433438,0.0,r0000|r0007|r0002,r0000|r0007|r0002
0,20007,edge_5,8,0.03,0,3,3,0,7.138821522485325,7.446363700717261,9.941946841433438,9.941946841433438,0.0,r0000|r0007|r0002,r0000|r0007|r0002
0,20007,edge_5,8,0.1,1,4,3,1,6.433414508176456,7.446363700717261,9.70646013107508,9.941946841433438,-0.23548671035835866,r0000|r0007|r0002|r0015,r0000|r0007|r0002
0,20007,edge_5,8,0.3,1,4,3,1,4.467246744053891,7.446363700717261,9.70646013107508,9.941946841433438,-0.23548671035835866,r0000|r0007|r0002|r0015,r0000|r0007|r0002
0,20007,cloud_0,8,0.003,0,3,3,0,7.833207093678469,7.833207093678469,9.277107110630988,9.277107110630988,0.0,r0000|r0007|r0002,r0000|r0007|r0002
0,20007,cloud_0,8,0.01,0,3,3,0,7.813913536115546,7.833207093678469,9.277107110630988,9.277107110630988,0.0,r0000|r0007|r0002,r0000|r0007|r0002
0,20007,cloud_0,8,0.03,0,3,3,0,7.758789085935766,7.833207093678469,9.277107110630988,9.277107110630988,0.0,r0000|r0007|r0002,r0000|r0007|r0002
0,20007,cloud_0,8,0.1,0,3,3,0,7.565853510306536,7.833207093678469,9.277107110630988,9.277107110630988,0.0,r0000|r0007|r0002,r0000|r0007|r0002
0,20007,cloud_0,8,0.3,0,3,3,0,7.014609008508739,7.833207093678469,9.277107110630988,9.277107110630988,0.0,r0000|r0007|r0002,r0000|r0007|r0002
1,20008,cloud_0,1,0.003,0,7,7,0,6.808219012116072,6.808219012116072,9.17089525212584,9.17089525212584,0.0,r0012|r0008|r0005|r0000|r0023|r0014|r0013,r0012|r0008|r0005|r0000|r0023|r0014|r0013
1,20008,cloud_0,1,0.01,0,7,7,0,6.799399589473548,6.808219012116072,9.17089525212584,9.17089525212584,0.0,r0012|r0008|r0005|r0000|r0023|r0014|r0013,r0012|r0008|r0005|r0000|r0023|r0014|r0013
1,20008,cloud_0,1,0.03,0,7,7,0,6.774201239066337,6.808219012116072,9.17089525212584,9.17089525212584,0.0,r0012|r0008|r0005|r0000|r0023|r0014|r0013,r0012|r0008|r0005|r0000|r0023|r0014|r0013
1,20008,cloud_0,1,0.1,1,4,7,-3,6.690837337896038,6.808219012116072,9.0,9.17089525212584,-0.17089525212584,r0008|r0000|r0014|r0013,r0012|r0008|r0005|r0000|r0023|r0014|r0013
1,20008,cloud_0,1,0.3,1,4,7,-3,6.480114489793955,6.808219012116072,9.0,9.17089525212584,-0.17089525212584,r0008|r0000|r0014|r0013,r0012|r0008|r0005|r0000|r0023|r0014|r0013
1,20008,cloud_0,2,0.003,0,7,7,0,6.714280914419563,6.714280914419563,9.17089525212584,9.17089525212584,0.0,r0012|r0008|r0005|r0000|r0023|r0014|r0013,r0012|r0008|r0005|r0000|r0023|r0014|r0013
1,20008,cloud_0,2,0.01,0,7,7,0,6.704239716612983,6.714280914419563,9.17089525212584,9.17089525212584,0.0,r0012|r0008|r0005|r0000|r0023|r0014|r0013,r0012|r0008|r0005|r0000|r0023|r0014|r0013
1,20008,cloud_0,2,0.03,0,7,7,0,6.675550580022754,6.714280914419563,9.17089525212584,9.17089525212584,0.0,r0012|r0008|r0005|r0000|r0023|r0014|r0013,r0012|r0008|r0005|r0000|r0023|r0014|r0013
1,20008,cloud_0,2,0.1,0,7,7,0,6.575138601956952,6.714280914419563,9.17089525212584,9.17089525212584,0.0,r0012|r0008|r0005|r0000|r0023|r0014|r0013,r0012|r0008|r0005|r0000|r0023|r0014|r0013
1,20008,cloud_0,2,0.3,1,4,7,-3,6.341155557947164,6.714280914419563,9.0,9.17089525212584,-0.17089525212584,r0008|r0000|r0014|r0013,r0012|r0008|r0005|r0000|r0023|r0014|r0013
1,20008,cloud_0,4,0.003,0,7,7,0,6.615624678711573,6.615624678711573,9.17089525212584,9.17089525212584,0.0,r0012|r0008|r0005|r0000|r0023|r0014|r0013,r0012|r0008|r0005|r0000|r0023|r0014|r0013
1,20008,cloud_0,4,0.01,0,7,7,0,6.60313993057688,6.615624678711573,9.17089525212584,9.17089525212584,0.0,r0012|r0008|r0005|r0000|r0023|r0014|r0013,r0012|r0008|r0005|r0000|r0023|r0014|r0013
1,20008,cloud_0,4,0.03,0,7,7,0,6.567469221620614,6.615624678711573,9.17089525212584,9.17089525212584,0.0,r0012|r0008|r0005|r0000|r0023|r0014|r0013,r0012|r0008|r0005|r0000|r0023|r0014|r0013
1,20008,cloud_0,4,0.1,1,4,7,-3,6.444287979954121,6.615624678711573,9.0,9.17089525212584,-0.17089525212584,r0008|r0000|r0014|r0013,r0012|r0008|r0005|r0000|r0023|r0014|r0013
1,20008,cloud_0,4,0.3,1,4,7,-3,6.217559537324645,6.615624678711573,9.0,9.17089525212584,-0.17089525212584,r0008|r0000|r0014|r0013,r0012|r0008|r0005|r0000|r0023|r0014|r0013
1,20008,cloud_0,8,0.003,0,4,4,0,6.473565051109064,6.473565051109064,9.0,9.0,0.0,r0008|r0000|r0014|r0013,r0008|r0000|r0014|r0013
1,20008,cloud_0,8,0.01,0,4,4,0,6.464882627872422,6.473565051109064,9.0,9.0,0.0,r0008|r0000|r0014|r0013,r0008|r0000|r0014|r0013
1,20008,cloud_0,8,0.03,0,4,4,0,6.440075704339155,6.473565051109064,9.0,9.0,0.0,r0008|r0000|r0014|r0013,r0008|r0000|r0014|r0013
1,20008,cloud_0,8,0.1,0,4,4,0,6.3532514719727216,6.473565051109064,9.0,9.0,0.0,r0008|r0000|r0014|r0013,r0008|r0000|r0014|r0013
1,20008,cloud_0,8,0.3,0,4,4,0,6.105182236640056,6.473565051109064,9.0,9.0,0.0,r0008|r0000|r0014|r0013,r0008|r0000|r0014|r0013
2,20009,edge_5,1,0.003,0,3,3,0,6.8136310970107274,6.8136310970107274,9.0,9.0,0.0,r0007|r0011|r0000,r0007|r0011|r0000
2,20009,edge_5,1,0.01,0,3,3,0,6.755761661951654,6.8136310970107274,9.0,9.0,0.0,r0007|r0011|r0000,r0007|r0011|r0000
2,20009,edge_5,1,0.03,0,3,3,0,6.590420418925733,6.8136310970107274,9.0,9.0,0.0,r0007|r0011|r0000,r0007|r0011|r0000
2,20009,edge_5,1,0.1,0,3,3,0,6.0117260683350064,6.8136310970107274,9.0,9.0,0.0,r0007|r0011|r0000,r0007|r0011|r0000
2,20009,edge_5,1,0.3,1,4,3,1,4.370213872571101,6.8136310970107274,9.188765539553518,9.0,0.18876553955351838,r0007|r0011|r0020|r0000,r0007|r0011|r0000
2,20009,cloud_0,1,0.003,0,4,4,0,7.273497817944742,7.273497817944742,9.188765539553518,9.188765539553518,0.0,r0007|r0011|r0020|r0000,r0007|r0011|r0020|r0000
2,20009,cloud_0,1,0.01,0,4,4,0,7.245529514994136,7.273497817944742,9.188765539553518,9.188765539553518,0.0,r0007|r0011|r0020|r0000,r0007|r0011|r0020|r0000
2,20009,cloud_0,1,0.03,0,4,4,0,7.165620077992401,7.273497817944742,9.188765539553518,9.188765539553518,0.0,r0007|r0011|r0020|r0000,r0007|r0011|r0020|r0000
2,20009,cloud_0,1,0.1,1,3,4,-1,6.888775114722062,7.273497817944742,9.0,9.188765539553518,-0.18876553955351838,r0007|r0011|r0000,r0007|r0011|r0020|r0000
2,20009,cloud_0,1,0.3,1,3,4,-1,6.1182413782685,7.273497817944742,9.0,9.188765539553518,-0.18876553955351838,r0007|r0011|r0000,r0007|r0011|r0020|r0000
2,20009,edge_5,2,0.003,0,3,3,0,6.686764771620558,6.686764771620558,9.0,9.0,0.0,r0007|r0011|r0000,r0007|r0011|r0000
2,20009,edge_5,2,0.01,0,3,3,0,6.628587347216875,6.686764771620558,9.0,9.0,0.0,r0007|r0011|r0000,r0007|r0011|r0000
2,20009,edge_5,2,0.03,0,3,3,0,6.462366134634927,6.686764771620558,9.0,9.0,0.0,r0007|r0011|r0000,r0007|r0011|r0000
2,20009,edge_5,2,0.1,0,3,3,0,5.8805918905981045,6.686764771620558,9.0,9.0,0.0,r0007|r0011|r0000,r0007|r0011|r0000
2,20009,edge_5,2,0.3,1,4,3,1,4.2394959838065756,6.686764771620558,9.188765539553518,9.0,0.18876553955351838,r0007|r0011|r0020|r0000,r0007|r0011|r0000
2,20009,cloud_0,2,0.003,0,3,3,0,7.158841928833931,7.158841928833931,9.0,9.0,0.0,r0007|r0011|r0000,r0007|r0011|r0000
2,20009,cloud_0,2,0.01,0,3,3,0,7.131263851964304,7.158841928833931,9.0,9.0,0.0,r0007|r0011|r0000,r0007|r0011|r0000
2,20009,cloud_0,2,0.03,0,3,3,0,7.052469346622509,7.158841928833931,9.0,9.0,0.0,r0007|r0011|r0000,r0007|r0011|r0000
2,20009,cloud_0,2,0.1,0,3,3,0,6.776688577926224,7.158841928833931,9.0,9.0,0.0,r0007|r0011|r0000,r0007|r0011|r0000
2,20009,cloud_0,2,0.3,0,3,3,0,5.988743524508273,7.158841928833931,9.0,9.0,0.0,r0007|r0011|r0000,r0007|r0011|r0000
2,20009,edge_5,4,0.003,0,3,3,0,6.577202508157908,6.577202508157908,9.0,9.0,0.0,r0007|r0011|r0000,r0007|r0011|r0000
2,20009,edge_5,4,0.01,0,3,3,0,6.518409105065006,6.577202508157908,9.0,9.0,0.0,r0007|r0011|r0000,r0007|r0011|r0000
2,20009,edge_5,4,0.03,1,4,3,1,6.353427640633264,6.577202508157908,9.188765539553518,9.0,0.18876553955351838,r0007|r0011|r0020|r0000,r0007|r0011|r0000
2,20009,edge_5,4,0.1,1,4,3,1,5.778066310707224,6.577202508157908,9.188765539553518,9.0,0.18876553955351838,r0007|r0011|r0020|r0000,r0007|r0011|r0000
2,20009,edge_5,4,0.3,1,4,3,1,4.134176796632827,6.577202508157908,9.188765539553518,9.0,0.18876553955351838,r0007|r0011|r0020|r0000,r0007|r0011|r0000
2,20009,cloud_0,4,0.003,0,3,3,0,7.033951315184071,7.033951315184071,9.0,9.0,0.0,r0007|r0011|r0000,r0007|r0011|r0000
2,20009,cloud_0,4,0.01,0,3,3,0,7.005154446126934,7.033951315184071,9.0,9.0,0.0,r0007|r0011|r0000,r0007|r0011|r0000
2,20009,cloud_0,4,0.03,0,3,3,0,6.922877677392261,7.033951315184071,9.0,9.0,0.0,r0007|r0011|r0000,r0007|r0011|r0000
2,20009,cloud_0,4,0.1,0,3,3,0,6.6349089868209035,7.033951315184071,9.0,9.0,0.0,r0007|r0011|r0000,r0007|r0011|r0000
2,20009,cloud_0,4,0.3,0,3,3,0,5.812141299474167,7.033951315184071,9.0,9.0,0.0,r0007|r0011|r0000,r0007|r0011|r0000
2,20009,edge_5,8,0.003,0,4,4,0,6.503629781565074,6.503629781565074,9.188765539553518,9.188765539553518,0.0,r0007|r0011|r0020|r0000,r0007|r0011|r0020|r0000
2,20009,edge_5,8,0.01,0,4,4,0,6.4449239298758805,6.503629781565074,9.188765539553518,9.188765539553518,0.0,r0007|r0011|r0020|r0000,r0007|r0011|r0020|r0000
2,20009,edge_5,8,0.03,0,4,4,0,6.2771929250496115,6.503629781565074,9.188765539553518,9.188765539553518,0.0,r0007|r0011|r0020|r0000,r0007|r0011|r0020|r0000
2,20009,edge_5,8,0.1,0,4,4,0,5.690134408157666,6.503629781565074,9.188765539553518,9.188765539553518,0.0,r0007|r0011|r0020|r0000,r0007|r0011|r0020|r0000
2,20009,edge_5,8,0.3,0,4,4,0,4.012824359894969,6.503629781565074,9.188765539553518,9.188765539553518,0.0,r0007|r0011|r0020|r0000,r0007|r0011|r0020|r0000
2,20009,cloud_0,8,0.003,0,4,4,0,6.920584056482873,6.920584056482873,9.188765539553518,9.188765539553518,0.0,r0007|r0011|r0020|r0000,r0007|r0011|r0020|r0000
2,20009,cloud_0,8,0.01,0,4,4,0,6.887240411783949,6.920584056482873,9.188765539553518,9.188765539553518,0.0,r0007|r0011|r0020|r0000,r0007|r0011|r0020|r0000
2,20009,cloud_0,8,0.03,1,3,4,-1,6.792185839045645,6.920584056482873,9.0,9.188765539553518,-0.18876553955351838,r0007|r0011|r0000,r0007|r0011|r0020|r0000
2,20009,cloud_0,8,0.1,1,3,4,-1,6.47984130472414,6.920584056482873,9.0,9.188765539553518,-0.18876553955351838,r0007|r0011|r0000,r0007|r0011|r0020|r0000
2,20009,cloud_0,8,0.3,1,3,4,-1,5.5874283495198345,6.920584056482873,9.0,9.188765539553518,-0.18876553955351838,r0007|r0011|r0000,r0007|r0011|r0020|r0000
3,20010,edge_2,1,0.003,0,2,2,0,6.499566077536314,6.499566077536314,9.64933566824215,9.64933566824215,0.0,r0020|r0000,r0020|r0000
3,20010,edge_2,1,0.01,0,2,2,0,6.471935295032476,6.499566077536314,9.64933566824215,9.64933566824215,0.0,r0020|r0000,r0020|r0000
3,20010,edge_2,1,0.03,0,2,2,0,6.39299020216437,6.499566077536314,9.64933566824215,9.64933566824215,0.0,r0020|r0000,r0020|r0000
3,20010,edge_2,1,0.1,0,2,2,0,6.116682377125997,6.499566077536314,9.64933566824215,9.64933566824215,0.0,r0020|r0000,r0020|r0000
3,20010,edge_2,1,0.3,0,2,2,0,5.327231448444933,6.499566077536314,9.64933566824215,9.64933566824215,0.0,r0020|r0000,r0020|r0000
3,20010,edge_5,1,0.003,0,2,2,0,6.602010328938476,6.602010328938476,9.117600942178365,9.117600942178365,0.0,r0020|r0000,r0020|r0000
3,20010,edge_5,1,0.01,0,2,2,0,6.576154243535601,6.602010328938476,9.117600942178365,9.117600942178365,0.0,r0020|r0000,r0020|r0000
3,20010,edge_5,1,0.03,0,2,2,0,6.502279713813102,6.602010328938476,9.117600942178365,9.117600942178365,0.0,r0020|r0000,r0020|r0000
3,20010,edge_5,1,0.1,0,2,2,0,6.243718859784352,6.602010328938476,9.117600942178365,9.117600942178365,0.0,r0020|r0000,r0020|r0000
3,20010,edge_5,1,0.3,0,2,2,0,5.504973562559352,6.602010328938476,9.117600942178365,9.117600942178365,0.0,r0020|r0000,r0020|r0000
3,20010,cloud_0,1,0.003,0,2,2,0,7.02319528273509,7.02319528273509,9.057437319822402,9.057437319822402,0.0,r0020|r0000,r0020|r0000
3,20010,cloud_0,1,0.01,0,2,2,0,7.017854323029909,7.02319528273509,9.057437319822402,9.057437319822402,0.0,r0020|r0000,r0020|r0000
3,20010,cloud_0,1,0.03,0,2,2,0,7.002594438157965,7.02319528273509,9.057437319822402,9.057437319822402,0.0,r0020|r0000,r0020|r0000
3,20010,cloud_0,1,0.1,0,2,2,0,6.949184841106158,7.02319528273509,9.057437319822402,9.057437319822402,0.0,r0020|r0000,r0020|r0000
3,20010,cloud_0,1,0.3,0,2,2,0,6.79658599238671,7.02319528273509,9.057437319822402,9.057437319822402,0.0,r0020|r0000,r0020|r0000
3,20010,edge_2,2,0.003,0,2,2,0,6.392357293307228,6.392357293307228,9.64933566824215,9.64933566824215,0.0,r0020|r0000,r0020|r0000
3,20010,edge_2,2,0.01,0,2,2,0,6.3643422487643795,6.392357293307228,9.64933566824215,9.64933566824215,0.0,r0020|r0000,r0020|r0000
3,20010,edge_2,2,0.03,0,2,2,0,6.28429926435624,6.392357293307228,9.64933566824215,9.64933566824215,0.0,r0020|r0000,r0020|r0000
3,20010,edge_2,2,0.1,0,2,2,0,6.004148818927752,6.392357293307228,9.64933566824215,9.64933566824215,0.0,r0020|r0000,r0020|r0000
3,20010,edge_2,2,0.3,0,2,2,0,5.203718974846357,6.392357293307228,9.64933566824215,9.64933566824215,0.0,r0020|r0000,r0020|r0000
3,20010,edge_5,2,0.003,0,2,2,0,6.499210780796409,6.499210780796409,9.117600942178365,9.117600942178365,0.0,r0020|r0000,r0020|r0000
3,20010,edge_5,2,0.01,0,2,2,0,6.473016595757931,6.499210780796409,9.117600942178365,9.117600942178365,0.0,r0020|r0000,r0020|r0000
3,20010,edge_5,2,0.03,0,2,2,0,6.398176067076567,6.499210780796409,9.117600942178365,9.117600942178365,0.0,r0020|r0000,r0020|r0000
3,20010,edge_5,2,0.1,0,2,2,0,6.1362342166917925,6.499210780796409,9.117600942178365,9.117600942178365,0.0,r0020|r0000,r0020|r0000
3,20010,edge_5,2,0.3,0,2,2,0,5.387828929878151,6.499210780796409,9.117600942178365,9.117600942178365,0.0,r0020|r0000,r0020|r0000
3,20010,cloud_0,2,0.003,0,2,2,0,6.922873862218281,6.922873862218281,9.057437319822402,9.057437319822402,0.0,r0020|r0000,r0020|r0000
3,20010,cloud_0,2,0.01,0,2,2,0,6.917429752667418,6.922873862218281,9.057437319822402,9.057437319822402,0.0,r0020|r0000,r0020|r0000
3,20010,cloud_0,2,0.03,0,2,2,0,6.90187515395067,6.922873862218281,9.057437319822402,9.057437319822402,0.0,r0020|r0000,r0020|r0000
3,20010,cloud_0,2,0.1,0,2,2,0,6.847434058442053,6.922873862218281,9.057437319822402,9.057437319822402,0.0,r0020|r0000,r0020|r0000
3,20010,cloud_0,2,0.3,0,2,2,0,6.6918880712745725,6.922873862218281,9.057437319822402,9.057437319822402,0.0,r0020|r0000,r0020|r0000
3,20010,edge_2,4,0.003,0,2,2,0,6.292160430026009,6.292160430026009,9.64933566824215,9.64933566824215,0.0,r0020|r0000,r0020|r0000
3,20010,edge_2,4,0.01,0,2,2,0,6.2633768614051375,6.292160430026009,9.64933566824215,9.64933566824215,0.0,r0020|r0000,r0020|r0000
3,20010,edge_2,4,0.03,0,2,2,0,6.181138093916932,6.292160430026009,9.64933566824215,9.64933566824215,0.0,r0020|r0000,r0020|r0000
3,20010,edge_2,4,0.1,0,2,2,0,5.893302407708213,6.292160430026009,9.64933566824215,9.64933566824215,0.0,r0020|r0000,r0020|r0000
3,20010,edge_2,4,0.3,0,2,2,0,5.070914732826159,6.292160430026009,9.64933566824215,9.64933566824215,0.0,r0020|r0000,r0020|r0000
3,20010,edge_5,4,0.003,0,2,2,0,6.3872170108497075,6.3872170108497075,9.117600942178365,9.117600942178365,0.0,r0020|r0000,r0020|r0000
3,20010,edge_5,4,0.01,0,2,2,0,6.360346626540025,6.3872170108497075,9.117600942178365,9.117600942178365,0.0,r0020|r0000,r0020|r0000
3,20010,edge_5,4,0.03,0,2,2,0,6.283574099940933,6.3872170108497075,9.117600942178365,9.117600942178365,0.0,r0020|r0000,r0020|r0000
3,20010,edge_5,4,0.1,0,2,2,0,6.01487025684411,6.3872170108497075,9.117600942178365,9.117600942178365,0.0,r0020|r0000,r0020|r0000
3,20010,edge_5,4,0.3,0,2,2,0,5.247144990853187,6.3872170108497075,9.117600942178365,9.117600942178365,0.0,r0020|r0000,r0020|r0000
3,20010,cloud_0,4,0.003,0,2,2,0,6.837906745028555,6.837906745028555,9.057437319822402,9.057437319822402,0.0,r0020|r0000,r0020|r0000
3,20010,cloud_0,4,0.01,0,2,2,0,6.83225633578633,6.837906745028555,9.057437319822402,9.057437319822402,0.0,r0020|r0000,r0020|r0000
3,20010,cloud_0,4,0.03,0,2,2,0,6.816112309379975,6.837906745028555,9.057437319822402,9.057437319822402,0.0,r0020|r0000,r0020|r0000
3,20010,cloud_0,4,0.1,0,2,2,0,6.7596082169577345,6.837906745028555,9.057437319822402,9.057437319822402,0.0,r0020|r0000,r0020|r0000
3,20010,cloud_0,4,0.3,0,2,2,0,6.5981679528941894,6.837906745028555,9.057437319822402,9.057437319822402,0.0,r0020|r0000,r0020|r0000
3,20010,edge_2,8,0.003,0,2,2,0,6.201876577860791,6.201876577860791,9.64933566824215,9.64933566824215,0.0,r0020|r0000,r0020|r0000
3,20010,edge_2,8,0.01,0,2,2,0,6.171555961083873,6.201876577860791,9.64933566824215,9.64933566824215,0.0,r0020|r0000,r0020|r0000
3,20010,edge_2,8,0.03,0,2,2,0,6.084925627435535,6.201876577860791,9.64933566824215,9.64933566824215,0.0,r0020|r0000,r0020|r0000
3,20010,edge_2,8,0.1,0,2,2,0,5.781719459666354,6.201876577860791,9.64933566824215,9.64933566824215,0.0,r0020|r0000,r0020|r0000
3,20010,edge_2,8,0.3,0,2,2,0,4.915416123182979,6.201876577860791,9.64933566824215,9.64933566824215,0.0,r0020|r0000,r0020|r0000
3,20010,edge_5,8,0.003,0,2,2,0,6.279274375154046,6.279274375154046,9.117600942178365,9.117600942178365,0.0,r0020|r0000,r0020|r0000
3,20010,edge_5,8,0.01,0,2,2,0,6.251051592301954,6.279274375154046,9.117600942178365,9.117600942178365,0.0,r0020|r0000,r0020|r0000
3,20010,edge_5,8,0.03,0,2,2,0,6.1704150698674045,6.279274375154046,9.117600942178365,9.117600942178365,0.0,r0020|r0000,r0020|r0000
3,20010,edge_5,8,0.1,0,2,2,0,5.888187241346484,6.279274375154046,9.117600942178365,9.117600942178365,0.0,r0020|r0000,r0020|r0000
3,20010,edge_5,8,0.3,0,2,2,0,5.081822017000998,6.279274375154046,9.117600942178365,9.117600942178365,0.0,r0020|r0000,r0020|r0000
3,20010,cloud_0,8,0.003,0,2,2,0,6.775177762119132,6.775177762119132,9.057437319822402,9.057437319822402,0.0,r0020|r0000,r0020|r0000
3,20010,cloud_0,8,0.01,0,2,2,0,6.769114753494183,6.775177762119132,9.057437319822402,9.057437319822402,0.0,r0020|r0000,r0020|r0000
3,20010,cloud_0,8,0.03,0,2,2,0,6.751791871708615,6.775177762119132,9.057437319822402,9.057437319822402,0.0,r0020|r0000,r0020|r0000
3,20010,cloud_0,8,0.1,0,2,2,0,6.691161785459129,6.775177762119132,9.057437319822402,9.057437319822402,0.0,r0020|r0000,r0020|r0000
3,20010,cloud_0,8,0.3,0,2,2,0,6.517932967603454,6.775177762119132,9.057437319822402,9.057437319822402,0.0,r0020|r0000,r0020|r0000
4,20011,edge_2,1,0.003,0,2,2,0,6.055985928690014,6.055985928690014,9.371029795133563,9.371029795133563,0.0,r0006|r0011,r0006|r0011
4,20011,edge_2,1,0.01,0,2,2,0,6.044112011254389,6.055985928690014,9.371029795133563,9.371029795133563,0.0,r0006|r0011,r0006|r0011
