episode,episode_seed,arrival_rate_rps,method,mobility_prior_beta,mobility_mode,migration_policy,prediction_error,served_requests,dropped_requests,completion_ratio,batches,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,slo_satisfaction,throughput_rps,goodput_rps,handover_events,handover_affected_requests,handover_slo_satisfaction,migration_mb,handover_overhead_ms,migration_ms,avg_handover_overhead_ms_per_event,avg_handover_overhead_ms_per_affected_request,avg_migration_ms_per_event,avg_migration_ms_per_affected_request,avg_migration_mb_per_event,replan_events,replanned_blocks,mapping_steps,reward,failure_reason
0,20007,0.4,full,0.0,high_speed,oracle_replan,0.4,12,0,1.0,9,1.3333333333333333,56574.43871553283,6926.107290458436,11534.798359677392,0.75,0.21210992583308358,0.15908244437481267,7,6,1.0,0.0,1262.9137563421837,0.0,180.41625090602625,210.4856260570306,0.0,0.0,0.0,4,0,252,-290.2485961130998,
1,20008,0.4,full,0.0,high_speed,oracle_replan,0.4,12,0,1.0,5,2.4,28859.80842309492,9280.394048627428,14535.685859285833,0.08333333333333337,0.41580317596277105,0.03465026466356425,11,10,0.1,160.08984375,-9023.352285606135,2553.3474092679453,-820.3047532369214,-902.3352285606136,232.1224917516314,255.33474092679452,14.553622159090908,8,73,140,-176.81539532422795,
2,20009,0.4,full,0.0,high_speed,oracle_replan,0.4,12,0,1.0,5,2.4,37741.71672788972,10240.702145853216,19655.80643322494,0.33333333333333337,0.31795056082153383,0.10598352027384461,8,7,0.5714285714285714,0.0,-901.3102583854343,0.0,-112.66378229817929,-128.75860834077633,0.0,0.0,0.0,5,0,140,-169.17727283062598,
3,20010,0.4,full,0.0,high_speed,oracle_replan,0.4,12,0,1.0,5,2.4,47322.26689709177,16549.886371110228,27668.465501807812,0.6666666666666667,0.2535804133410496,0.16905360889403306,14,8,0.75,0.0,968.9572392322843,0.0,69.21123137373459,121.11965490403554,0.0,0.0,0.0,4,0,140,-226.57662924183907,
4,20011,0.4,full,0.0,high_speed,oracle_replan,0.4,12,0,1.0,5,2.4,41157.4036981941,11281.239248517826,18493.675055343247,0.6666666666666667,0.2915635808321538,0.19437572055476918,11,8,0.75,0.0,447.7907744034401,0.0,40.70825221849455,55.97384680043001,0.0,0.0,0.0,3,0,140,-217.01912452107166,
5,20012,0.4,full,0.0,high_speed,oracle_replan,0.4,12,0,1.0,4,3.0,38440.84008927273,12075.718862813219,22881.7316092713,0.08333333333333337,0.31216799560394387,0.02601399963366199,11,8,0.125,627.29296875,-43269.93115045467,7329.431184986741,-3933.630104586788,-5408.741393806834,666.3119259078856,916.1788981233426,57.02663352272727,7,114,112,-244.06416784386147,
6,20013,0.4,full,0.0,high_speed,oracle_replan,0.4,12,0,1.0,4,3.0,38431.46193318199,14019.029446245513,21808.747771083123,0.16666666666666663,0.31224417173782076,0.0520406952896368,8,7,0.2857142857142857,0.0,132.0405572052332,0.0,16.50506965065415,18.86293674360474,0.0,0.0,0.0,3,0,112,-183.48158607202225,
7,20014,0.4,full,0.0,high_speed,oracle_replan,0.4,12,0,1.0,4,3.0,46767.9628316661,18511.68451764077,35200.31241851134,0.41666666666666663,0.2565859035423909,0.10691079314266287,11,10,0.5,591.1171875,-48141.755742769754,4315.136809550062,-4376.523249342705,-4814.175574276976,392.2851645045511,431.5136809550062,53.73792613636363,10,140,112,-352.8457087961777,
8,20015,0.4,full,0.0,high_speed,oracle_replan,0.4,12,0,1.0,8,1.5,46596.84915455569,7827.452116379951,15342.260080477834,0.5833333333333333,0.2575281423041622,0.15022474967742797,7,5,0.6,0.0,670.3052261352168,0.0,95.75788944788812,134.06104522704337,0.0,0.0,0.0,3,0,224,-230.17342830145802,
9,20016,0.4,full,0.0,high_speed,oracle_replan,0.4,12,0,1.0,7,1.7142857142857142,40375.11014869958,9948.05887990963,15645.836221906142,0.75,0.29721281145251566,0.22290960858938674,7,5,0.8,0.0,2060.709326495429,0.0,294.38704664220415,412.14186529908585,0.0,0.0,0.0,3,0,196,-217.54133861070778,
10,20017,0.4,full,0.0,high_speed,oracle_replan,0.4,12,0,1.0,8,1.5,40524.00265293419,9807.19590303124,19051.70886904824,0.6666666666666667,0.2961207979076846,0.19741386527178972,10,7,0.8571428571428571,0.0,2238.2679936010136,0.0,223.82679936010135,319.7525705144305,0.0,0.0,0.0,3,0,224,-219.4004623150819,
11,20018,0.4,full,0.0,high_speed,oracle_replan,0.4,12,0,1.0,7,1.7142857142857142,34337.06576262147,9158.388567520884,18229.003246407967,0.75,0.34947657097313545,0.2621074282298516,9,6,0.6666666666666666,0.0,379.30261605028136,0.0,42.14473511669793,63.217102675046895,0.0,0.0,0.0,3,0,196,-207.79151713626402,
12,20019,0.4,full,0.0,high_speed,oracle_replan,0.4,12,0,1.0,6,2.0,46399.094136800995,9797.908025102353,22073.16970732898,0.41666666666666663,0.2586257387831698,0.10776072449298742,9,5,0.6,0.0,1383.191560082665,0.0,153.68795112029613,276.638312016533,0.0,0.0,0.0,3,0,168,-239.06497158485,
13,20020,0.4,full,0.0,high_speed,oracle_replan,0.4,12,0,1.0,7,1.7142857142857142,44237.80185264905,9201.442880401435,15085.869361872981,0.8333333333333334,0.2712612177243932,0.22605101477032769,9,6,1.0,0.0,1973.326554705669,0.0,219.25850607840766,328.8877591176115,0.0,0.0,0.0,2,0,196,-205.46931968084496,
14,20021,0.4,full,0.0,high_speed,oracle_replan,0.4,12,0,1.0,6,2.0,53886.93156635594,15027.242731638851,24720.756273709605,0.5,0.22268850074017102,0.11134425037008551,9,7,0.7142857142857143,188.091796875,512.2260858814498,4077.741027665854,56.914009542383305,73.17515512592139,453.0823364073171,582.5344325236935,20.899088541666668,3,31,168,-267.3429210128322,
15,20022,0.4,full,0.0,high_speed,oracle_replan,0.4,12,0,1.0,6,2.0,38018.34189574701,9795.332220494556,17839.06920847889,0.08333333333333337,0.31563712149535905,0.02630309345794659,10,9,0.1111111111111111,113.109375,-20668.96941511744,1531.5467341872113,-2066.896941511744,-2296.5521572352714,153.15467341872113,170.1718593541346,11.3109375,8,52,168,-231.2899764616659,
16,20023,0.4,full,0.0,high_speed,oracle_replan,0.4,12,0,1.0,3,4.0,40980.920075525464,18969.65853184242,33716.52313300602,0.16666666666666663,0.2928191943442142,0.04880319905736904,15,9,0.2222222222222222,599.16796875,-69242.49760220805,7478.792036197104,-4616.16650681387,-7693.610844689783,498.5861357464736,830.9768929107893,39.94453125,9,114,84,-311.00909540853286,
17,20024,0.4,full,0.0,high_speed,oracle_replan,0.4,12,0,1.0,4,3.0,42152.35195893734,18024.00024539144,29629.802153351684,0.16666666666666663,0.28468162373690997,0.047446937289485,13,9,0.2222222222222222,0.0,1669.4794649301439,0.0,128.42149730231876,185.49771832557155,0.0,0.0,0.0,5,0,112,-218.43399243744824,
18,20025,0.4,full,0.0,high_speed,oracle_replan,0.4,12,0,1.0,6,2.0,53777.92732315524,15298.56425227639,31222.617389606185,0.08333333333333337,0.22313987535985125,0.018594989613320935,11,8,0.125,547.693359375,-30259.009841902254,7243.830079560762,-2750.8190765365684,-3782.376230237782,658.5300072327965,905.4787599450952,49.79030539772727,7,117,168,-308.8709557137349,
19,20026,0.4,full,0.0,high_speed,oracle_replan,0.4,12,0,1.0,8,1.5,49723.06214032718,7279.0904074896935,15344.034001319498,0.6666666666666667,0.24133670541315216,0.16089113694210144,7,6,0.8333333333333334,0.0,727.5188424301277,0.0,103.93126320430396,121.25314040502128,0.0,0.0,0.0,2,0,224,-243.18703671914423,
20,20027,0.4,full,0.0,high_speed,oracle_replan,0.4,12,0,1.0,5,2.4,44619.965920174334,15324.811016728185,33082.26687249048,0.5833333333333333,0.26893790150956515,0.15688044254724634,15,8,0.625,0.0,3478.4144207576137,0.0,231.89429471717423,434.8018025947017,0.0,0.0,0.0,4,0,140,-214.94509043281806,
21,20028,0.4,full,0.0,high_speed,oracle_replan,0.4,12,0,1.0,8,1.5,50417.93147548419,7973.186285217613,14569.458841657632,0.6666666666666667,0.23801055792689596,0.1586737052845973,4,4,0.75,0.0,2269.7181648941423,0.0,567.4295412235356,567.4295412235356,0.0,0.0,0.0,1,0,224,-276.17682223411896,
22,20029,0.4,full,0.0,high_speed,oracle_replan,0.4,12,0,1.0,5,2.4,51882.48694130579,14421.70478474147,29589.104528517768,0.33333333333333337,0.23129191963321835,0.07709730654440612,19,10,0.4,790.20703125,-21794.645097993234,12382.172848183709,-1147.0865841049072,-2179.4645097993234,651.6933077991425,1238.217284818371,41.58984375,10,152,140,-276.99169771549225,
23,20030,0.4,full,0.0,high_speed,oracle_replan,0.4,12,0,1.0,6,2.0,42996.23582595997,11007.438111064437,18487.63188031482,0.5,0.2790941990497392,0.1395470995248696,7,5,0.8,0.0,578.3375855218346,0.0,82.61965507454781,115.66751710436692,0.0,0.0,0.0,3,0,168,-218.08622482082723,
24,20031,0.4,full,0.0,high_speed,oracle_replan,0.4,12,0,1.0,7,1.7142857142857142,33558.56058067924,7831.403598625788,14309.070025492432,0.5,0.3575838710707036,0.1787919355353518,6,5,0.6,0.0,1346.0782691020395,0.0,224.34637818367324,269.2156538204079,0.0,0.0,0.0,2,0,196,-213.96400821831838,
25,20032,0.4,full,0.0,high_speed,oracle_replan,0.4,12,0,1.0,7,1.7142857142857142,44052.751419525855,7396.686722009978,13662.216057070424,0.5833333333333333,0.2724006926541515,0.15890040404825506,6,5,0.4,210.984375,-295.9636418551927,3237.690649113094,-49.32727364253211,-59.19272837103854,539.6151081855156,647.5381298226188,35.1640625,2,56,196,-224.4807096751783,
26,20033,0.4,full,0.0,high_speed,oracle_replan,0.4,12,0,1.0,7,1.7142857142857142,49610.31684434537,12059.430959484549,23260.827549761903,0.5,0.2418851715390278,0.1209425857695139,13,10,0.6,1068.580078125,-79774.15429486701,10966.39950382337,-6136.4734072974625,-7977.415429486701,843.5691926017977,1096.639950382337,82.19846754807692,10,198,196,-504.49558572165915,
27,20034,0.4,full,0.0,high_speed,oracle_replan,0.4,12,0,1.0,6,2.0,42810.073350243554,9887.092769028955,17569.87879266692,0.25,0.28030785889629245,0.07007696472407311,14,10,0.3,193.9921875,-23896.784737979564,4684.113031205486,-1706.9131955699688,-2389.6784737979565,334.57950222896324,468.41130312054855,13.856584821428571,8,36,168,-285.3324540621766,
28,20035,0.4,full,0.0,high_speed,oracle_replan,0.4,12,0,1.0,6,2.0,43920.69404536651,11796.745270911008,22319.369818003277,0.41666666666666663,0.27321972616382095,0.11384155256825873,10,9,0.5555555555555556,703.27734375,-105631.36841131677,4614.252284588681,-10563.136841131676,-11736.81871236853,461.42522845886805,512.6946982876311,70.327734375,9,162,168,-571.2159332694073,
29,20036,0.4,full,0.0,high_speed,oracle_replan,0.4,12,0,1.0,7,1.7142857142857142,45521.008489043095,12296.582183995824,23928.277785787013,0.5,0.2636145463009327,0.13180727315046634,9,5,0.6,0.0,1521.0399699354075,0.0,169.00444110393417,304.2079939870815,0.0,0.0,0.0,4,0,196,-213.3400159503724,
30,20037,0.4,full,0.0,high_speed,oracle_replan,0.4,12,0,1.0,6,2.0,21922.303545588227,5014.749128332477,7115.54932911105,0.6666666666666667,0.5473877311773173,0.3649251541182116,5,5,0.6,0.0,-379.8850249650118,0.0,-75.97700499300235,-75.97700499300235,0.0,0.0,0.0,4,0,168,-150.65529482827748,
