episode_seed,request_id,handover_index,lead_ms,prediction_correct,had_prefetch_plan,accepted_prefetch,base_migration_ms,hidden_migration_ms,residual_base_ms,delta_sync_ms,delta_tokens,changed_blocks
20019,r0005,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0
20019,r0022,0,6048.295228409632,1,1,1,0.0,0.0,0.0,0.0,203,0
20019,r0022,1,3660.0939083277917,1,1,0,0.0,0.0,0.0,0.0,115,0
20019,r0009,0,97.65218666675719,1,1,0,0.0,0.0,0.0,0.0,3,0
20019,r0009,1,6065.388589952472,1,1,0,0.0,0.0,0.0,0.0,194,0
20019,r0009,2,6635.9955331276215,1,1,0,0.0,0.0,0.0,0.0,208,0
20019,r0003,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0
20020,r0008,0,1414.9534947296079,1,1,0,0.0,0.0,0.0,0.0,73,0
20020,r0008,1,6043.524363837851,0,1,0,0.0,0.0,0.0,0.0,270,0
20020,r0007,0,320.2043142715265,0,1,0,0.0,0.0,0.0,0.0,15,0
20020,r0007,1,6462.179623124706,0,1,0,0.0,0.0,0.0,0.0,329,0
20020,r0017,0,2845.4237563763018,1,1,0,0.0,0.0,0.0,0.0,137,0
20020,r0017,1,3215.862023995396,1,1,0,0.0,0.0,0.0,0.0,135,0
20020,r0013,0,2089.228975940947,1,1,0,0.0,0.0,0.0,0.0,100,0
20020,r0011,0,7380.298885797871,1,1,1,0.0,0.0,0.0,0.0,320,0
20020,r0004,0,157.2229262688743,0,1,0,0.0,0.0,0.0,0.0,7,0
20021,r0007,0,8131.69214896451,1,1,0,0.0,0.0,0.0,0.0,374,0
20021,r0021,0,3998.7683820425664,1,1,1,0.0,0.0,0.0,0.0,173,0
20021,r0002,0,2567.5339402354475,1,1,0,0.0,0.0,0.0,0.0,118,0
20021,r0002,1,6038.2929540987825,1,1,0,0.0,0.0,0.0,0.0,243,0
20021,r0017,0,4089.1003994069324,0,1,0,0.0,0.0,0.0,0.0,164,0
20021,r0022,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0,0
