episode,episode_seed,arrival_rate_rps,method,mobility_mode,migration_policy,prediction_error,served_requests,dropped_requests,completion_ratio,batches,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,slo_satisfaction,throughput_rps,goodput_rps,handover_events,handover_affected_requests,handover_slo_satisfaction,migration_mb,handover_overhead_ms,migration_ms,avg_handover_overhead_ms_per_event,avg_handover_overhead_ms_per_affected_request,avg_migration_ms_per_event,avg_migration_ms_per_affected_request,avg_migration_mb_per_event,mapping_steps,reward,failure_reason
34,20041,0.4,node_dp,stationary,keep,0.1,12,0,1.0,9,1.3333333333333333,34564.866648622345,4070.8877991777226,8077.797798307018,0.41666666666666663,0.3471733341832026,0.14465555590966778,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-143.0449432802322,
35,20042,0.4,node_dp,stationary,keep,0.1,12,0,1.0,8,1.5,19581.920180603076,3003.158112486562,3572.381305497009,0.33333333333333337,0.6128101784362614,0.2042700594787538,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,-146.42527964784196,
36,20043,0.4,node_dp,stationary,keep,0.1,12,0,1.0,10,1.2,24419.362116748624,2957.0628962964656,4797.4380099056725,0.25,0.4914133277776942,0.12285333194442355,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-170.10871447648054,
37,20044,0.4,node_dp,stationary,keep,0.1,12,0,1.0,10,1.2,52509.62881460505,4190.243969939469,10366.319340467815,0.5833333333333333,0.22852951488894005,0.133308883685215,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-183.33007680770953,
38,20045,0.4,node_dp,stationary,keep,0.1,12,0,1.0,7,1.7142857142857142,27322.236739596658,6138.446877466985,14190.126728570167,0.5833333333333333,0.4392026946538034,0.2562015718813853,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-137.41410470807327,
39,20046,0.4,node_dp,stationary,keep,0.1,12,0,1.0,11,1.0909090909090908,32270.448893868415,1735.2149742045713,2754.7307369700966,0.75,0.3718572381644209,0.2788929286233157,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-101.58178747273705,
40,20047,0.4,node_dp,stationary,keep,0.1,12,0,1.0,7,1.7142857142857142,23190.342150539236,4330.02183861788,6622.590237499333,0.08333333333333337,0.5174567896455537,0.04312139913712948,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-136.23475190636702,
41,20048,0.4,node_dp,stationary,keep,0.1,12,0,1.0,11,1.0909090909090908,23563.335787121025,1415.5847812254185,2211.288485179381,0.9166666666666666,0.5092657554266499,0.466826942474429,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-91.93396938264299,
42,20049,0.4,node_dp,stationary,keep,0.1,12,0,1.0,11,1.0909090909090908,19273.123823387326,1396.9599868298735,2050.916342017511,0.6666666666666667,0.6226286983866299,0.41508579892442,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-103.79171117671913,
43,20050,0.4,node_dp,stationary,keep,0.1,12,0,1.0,7,1.7142857142857142,30581.621987443406,6833.80655422779,17447.12286681015,0.41666666666666663,0.3923925292427954,0.16349688718449806,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-171.77073901738663,
44,20051,0.4,node_dp,stationary,keep,0.1,12,0,1.0,9,1.3333333333333333,23169.648034041624,1939.6582561430166,3654.311974230162,0.5,0.5179189594235181,0.25895947971175903,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-107.37178742516367,
45,20052,0.4,node_dp,stationary,keep,0.1,12,0,1.0,12,1.0,38003.84304363076,1935.8347380068915,3364.626203360808,0.75,0.31575754026305336,0.23681815519729002,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,-132.67185586799997,
46,20053,0.4,node_dp,stationary,keep,0.1,12,0,1.0,10,1.2,34368.19754613366,2925.9026932747897,5182.901635727779,0.75,0.3491600042129637,0.2618700031597228,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-132.99820239230343,
47,20054,0.4,node_dp,stationary,keep,0.1,12,0,1.0,11,1.0909090909090908,29219.751278613076,3741.6848566631766,10831.720102716516,0.5,0.41068111379795375,0.20534055689897687,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-165.12111673863157,
48,20055,0.4,node_dp,stationary,keep,0.1,12,0,1.0,9,1.3333333333333333,32160.23532915544,6028.087568444585,14222.616080544953,0.33333333333333337,0.37313159798682144,0.12437719932894048,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-186.59476652389696,
49,20056,0.4,node_dp,stationary,keep,0.1,12,0,1.0,9,1.3333333333333333,16362.716850727544,2538.3819172172643,5115.791021621829,0.41666666666666663,0.7333745434497595,0.3055727264373998,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-107.76141904912647,
50,20057,0.4,node_dp,stationary,keep,0.1,12,0,1.0,9,1.3333333333333333,24277.029060703106,1557.8654591373572,3157.244325144255,0.75,0.4942944200459946,0.37072081503449594,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-67.16917997914416,
51,20058,0.4,node_dp,stationary,keep,0.1,12,0,1.0,9,1.3333333333333333,26536.51143140627,2778.628348003925,5761.549925287879,0.5833333333333333,0.45220714226203296,0.2637874996528526,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-138.6583253984174,
52,20059,0.4,node_dp,stationary,keep,0.1,12,0,1.0,6,2.0,19090.951440856752,4211.40449544507,6555.0834406081,0.41666666666666663,0.6285700341952927,0.26190418091470524,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-122.70702964756248,
53,20060,0.4,node_dp,stationary,keep,0.1,12,0,1.0,10,1.2,25893.49005068294,2713.6580024011582,4311.25500030189,0.41666666666666663,0.46343694791670237,0.19309872829862598,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-134.93200281907014,
54,20061,0.4,node_dp,stationary,keep,0.1,12,0,1.0,8,1.5,31782.41174228151,4523.8578959323995,6371.223972092981,0.33333333333333337,0.37756731922379205,0.12585577307459736,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,-158.83509188539335,
55,20062,0.4,node_dp,stationary,keep,0.1,12,0,1.0,7,1.7142857142857142,27572.807112357073,3837.028084613468,7068.086008064971,0.25,0.43521140053317464,0.10880285013329366,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-124.97303029845995,
56,20063,0.4,node_dp,stationary,keep,0.1,12,0,1.0,11,1.0909090909090908,39073.15410423489,3263.992141350276,8605.020317821669,0.75,0.30711623556132106,0.2303371766709908,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-126.20698878096286,
57,20064,0.4,node_dp,stationary,keep,0.1,12,0,1.0,7,1.7142857142857142,23211.60355846468,5455.892046560951,8595.021901740216,0.16666666666666663,0.5169828086101318,0.08616380143502196,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-164.13439996521245,
58,20065,0.4,node_dp,stationary,keep,0.1,12,0,1.0,11,1.0909090909090908,35237.66161544194,3896.8759016351746,6748.252467193052,0.5833333333333333,0.3405447311163613,0.19865109315121077,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-197.22397550713032,
59,20066,0.4,node_dp,stationary,keep,0.1,12,0,1.0,9,1.3333333333333333,26037.48016354189,3214.4573263781726,7301.72233788831,0.5,0.46087409091155435,0.23043704545577717,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-120.83348664665232,
60,20067,0.4,node_dp,stationary,keep,0.1,12,0,1.0,10,1.2,35520.292113477575,1432.280333317701,2744.1046506085177,0.5833333333333333,0.33783505951086484,0.19707045138133783,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-94.26389266619454,
61,20068,0.4,node_dp,stationary,keep,0.1,12,0,1.0,9,1.3333333333333333,39999.992213253645,4187.803939269754,8996.510114490933,0.5,0.300000058400609,0.1500000292003045,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-144.95170771066051,
62,20069,0.4,node_dp,stationary,keep,0.1,12,0,1.0,9,1.3333333333333333,25614.116546369434,2646.0626732721653,4433.367149162384,0.25,0.4684916607713683,0.11712291519284207,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-151.929359295118,
63,20070,0.4,node_dp,stationary,keep,0.1,12,0,1.0,12,1.0,42094.38267708929,2174.431953352552,5597.658168977598,0.75,0.28507366629066255,0.21380524971799691,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,-151.8431950591366,
64,20071,0.4,node_dp,stationary,keep,0.1,12,0,1.0,9,1.3333333333333333,21946.663017944313,2051.418040743135,2992.872216428397,0.75,0.5467801638084298,0.41008512285632237,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-85.46279866360757,
65,20072,0.4,node_dp,stationary,keep,0.1,12,0,1.0,10,1.2,26380.753377461748,3135.437132015389,6454.310589820408,0.5,0.4548770775535218,0.2274385387767609,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-164.46035340406578,
66,20073,0.4,node_dp,stationary,keep,0.1,12,0,1.0,7,1.7142857142857142,24694.82868454942,4778.41581564102,8226.058286738293,0.41666666666666663,0.48593169660285707,0.20247154025119046,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-133.74160436293613,
67,20074,0.4,node_dp,stationary,keep,0.1,12,0,1.0,9,1.3333333333333333,24531.796148559675,2878.17967321889,4350.779758654292,0.5833333333333333,0.48916108414281567,0.2853439657499758,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-127.8684713833865,
68,20075,0.4,node_dp,stationary,keep,0.1,12,0,1.0,8,1.5,28860.992347559408,4245.355402867636,6856.562870025988,0.25,0.41578611904572177,0.10394652976143044,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217,-169.38618821043613,
69,20076,0.4,node_dp,stationary,keep,0.1,12,0,1.0,11,1.0909090909090908,24528.405940528046,1894.3742054479387,4356.638163016965,0.75,0.4892286938293253,0.366921520371994,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-121.01521645939175,
70,20077,0.4,node_dp,stationary,keep,0.1,12,0,1.0,8,1.5,26345.96426753698,4003.8507856678757,7769.737439712537,0.5,0.45547773002889036,0.22773886501444518,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,-138.33551508074152,
71,20078,0.4,node_dp,stationary,keep,0.1,12,0,1.0,10,1.2,32549.31170338155,2558.424873164612,4707.193553083909,0.5,0.36867139033091506,0.18433569516545753,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-136.05774253696833,
72,20079,0.4,node_dp,stationary,keep,0.1,12,0,1.0,10,1.2,20205.56991876752,1309.7877408450324,2142.6924633566828,0.8333333333333334,0.5938956460146195,0.4949130383455163,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-66.43230008284235,
73,20080,0.4,node_dp,stationary,keep,0.1,12,0,1.0,10,1.2,27895.058730139666,3298.055787165686,5247.173055188851,0.25,0.43018371519090604,0.10754592879772651,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-164.8553451740914,
74,20081,0.4,node_dp,stationary,keep,0.1,12,0,1.0,6,2.0,25259.478618757592,7160.1249725414045,13648.504930601495,0.41666666666666663,0.4750691881299896,0.19794549505416234,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-125.67131262235513,
75,20082,0.4,node_dp,stationary,keep,0.1,12,0,1.0,10,1.2,32314.681433265927,3634.990737139233,6753.012646133329,0.5833333333333333,0.3713482376356264,0.21661980528744876,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-154.43894157873538,
76,20083,0.4,node_dp,stationary,keep,0.1,12,0,1.0,9,1.3333333333333333,52450.83610605632,5173.516590946351,11267.59102027887,0.5,0.22878567608981165,0.11439283804490583,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-155.9266882464484,
77,20084,0.4,node_dp,stationary,keep,0.1,12,0,1.0,11,1.0909090909090908,46710.19164810746,2430.5494561254563,4707.495372288453,0.5,0.25690324908967055,0.12845162454483527,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-161.83240982228196,
78,20085,0.4,node_dp,stationary,keep,0.1,12,0,1.0,12,1.0,27678.023499341718,1466.2637073672886,2695.581499053915,0.8333333333333334,0.4335569698568036,0.36129747488066966,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,-113.57615029948678,
79,20086,0.4,node_dp,stationary,keep,0.1,12,0,1.0,12,1.0,33102.80976984978,2131.473832140985,3838.5849719292028,0.6666666666666667,0.362506992108255,0.24167132807217,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,-150.3547063042913,
80,20087,0.4,node_dp,stationary,keep,0.1,12,0,1.0,7,1.7142857142857142,27600.14219569371,3300.356834749318,5779.672328544279,0.41666666666666663,0.4347803686994153,0.1811584869580897,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-103.67247620757304,
81,20088,0.4,node_dp,stationary,keep,0.1,12,0,1.0,12,1.0,42283.51110724583,1535.9688474951126,2970.265104113846,0.8333333333333334,0.28379857031181227,0.23649880859317687,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,-110.57024143849499,
82,20089,0.4,node_dp,stationary,keep,0.1,12,0,1.0,8,1.5,38790.76142514281,6183.510898598099,10013.594538084057,0.33333333333333337,0.30935200957983827,0.10311733652661276,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,-192.18374076611215,
83,20090,0.4,node_dp,stationary,keep,0.1,12,0,1.0,11,1.0909090909090908,46024.81285309133,2966.8891038909337,9190.592379939586,0.75,0.26072892546686366,0.19554669410014777,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-159.50102081010647,
84,20091,0.4,node_dp,stationary,keep,0.1,12,0,1.0,8,1.5,31258.877672348117,4663.452525937063,9552.798145671954,0.25,0.38389094214394354,0.09597273553598588,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,-168.72364765262932,
85,20092,0.4,node_dp,stationary,keep,0.1,12,0,1.0,9,1.3333333333333333,23608.129002371483,2059.1667719591082,3877.3664135999384,0.5,0.5082994928905453,0.25414974644527266,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-112.1580202955315,
86,20093,0.4,node_dp,stationary,keep,0.1,12,0,1.0,6,2.0,19881.975437309506,5045.839742516008,8467.689905505831,0.25,0.6035617556131474,0.15089043890328685,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-129.20356207450223,
87,20094,0.4,node_dp,stationary,keep,0.1,12,0,1.0,12,1.0,48248.289636184956,2347.7153862634577,4633.268504983675,0.6666666666666667,0.2487134795965972,0.16580898639773148,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,-163.82779461652595,
88,20095,0.4,node_dp,stationary,keep,0.1,12,0,1.0,10,1.2,28887.50483718557,1847.2380397222826,3912.127240081088,0.6666666666666667,0.41540451719987065,0.27693634479991375,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-108.09996495960618,
89,20096,0.4,node_dp,stationary,keep,0.1,12,0,1.0,7,1.7142857142857142,29106.44529272715,5551.549547047679,9898.866357220304,0.25,0.4122798191024189,0.10306995477560472,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-140.06068130825466,
90,20097,0.4,node_dp,stationary,keep,0.1,12,0,1.0,6,2.0,27287.551874504,5852.530418621638,11513.13376560867,0.16666666666666663,0.43976095969283874,0.07329349328213978,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-159.2497407072476,
91,20098,0.4,node_dp,stationary,keep,0.1,12,0,1.0,12,1.0,18872.05233705577,1125.7380030779575,1952.6093917520354,0.9166666666666666,0.6358608902561003,0.5828724827347586,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,-91.25278059346954,
92,20099,0.4,node_dp,stationary,keep,0.1,12,0,1.0,10,1.2,24218.886035407384,2753.205860470012,4122.459005549954,0.6666666666666667,0.4954810878773,0.33032072525153333,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-155.51685035574758,
93,20100,0.4,node_dp,stationary,keep,0.1,12,0,1.0,4,3.0,25451.581541896634,10108.450843338445,16324.82047137153,0.16666666666666663,0.47148347069302665,0.07858057844883778,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,-159.3348075890376,
94,20101,0.4,node_dp,stationary,keep,0.1,12,0,1.0,8,1.5,41379.60952251953,6055.804934058338,19048.80525734685,0.41666666666666663,0.28999790327816855,0.12083245969923688,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,-207.9130789391562,
95,20102,0.4,node_dp,stationary,keep,0.1,12,0,1.0,12,1.0,38481.298934015045,1570.4306102934543,2966.6949358986544,0.5,0.31183978536111095,0.15591989268055548,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,-132.73663988159214,
