episode,episode_seed,arrival_rate_rps,method,mobility_mode,migration_policy,prediction_error,served_requests,dropped_requests,completion_ratio,batches,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,slo_satisfaction,throughput_rps,goodput_rps,handover_events,handover_affected_requests,handover_slo_satisfaction,migration_mb,handover_overhead_ms,migration_ms,avg_handover_overhead_ms_per_event,avg_handover_overhead_ms_per_affected_request,avg_migration_ms_per_event,avg_migration_ms_per_affected_request,avg_migration_mb_per_event,mapping_steps,reward,failure_reason
0,20007,0.4,lecu_rba,high_speed,keep,0.1,12,0,1.0,12,1.0,49433.19521236545,2505.296897963219,4511.9527638123345,0.25,0.24275185830994522,0.060687964577486306,1,1,0.0,0.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,332,-234.19798057122895,
1,20008,0.4,lecu_rba,high_speed,keep,0.1,12,0,1.0,5,2.4,23588.783831561363,8656.498751800285,13883.312495006925,0.16666666666666663,0.5087163495026912,0.08478605825044853,6,6,0.16666666666666666,0.0,78.6346168381358,0.0,13.105769473022633,13.105769473022633,0.0,0.0,0.0,140,-153.28851310749306,
2,20009,0.4,lecu_rba,high_speed,keep,0.1,12,0,1.0,9,1.3333333333333333,25298.747130149495,3165.4087022481945,4913.09548013043,0.41666666666666663,0.47433178956514954,0.19763824565214563,2,2,0.0,0.0,25.641746292928893,0.0,12.820873146464447,12.820873146464447,0.0,0.0,0.0,200,-184.1050842920339,
3,20010,0.4,lecu_rba,high_speed,keep,0.1,12,0,1.0,6,2.0,34857.31576113169,7917.919022676906,12195.413677832663,0.0,0.3442605874254043,0.0,10,9,0.0,0.0,125.45228734929347,0.0,12.545228734929347,13.939143038810386,0.0,0.0,0.0,160,-199.3651765724651,
4,20011,0.4,lecu_rba,high_speed,keep,0.1,12,0,1.0,12,1.0,28934.08860279713,1638.386142848138,3128.4623197254514,0.75,0.4147357176074981,0.31105178820562357,1,1,1.0,0.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,336,-181.445331232803,
5,20012,0.4,lecu_rba,high_speed,keep,0.1,12,0,1.0,11,1.0909090909090908,24410.19316221852,2788.890002248514,5537.746073091234,0.6666666666666667,0.4915979124070717,0.32773194160471447,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-188.00707188985746,
6,20013,0.4,lecu_rba,high_speed,keep,0.1,12,0,1.0,9,1.3333333333333333,23226.118093418743,3247.6203380373263,6236.0108960432335,0.25,0.5166597341722924,0.1291649335430731,1,1,0.0,0.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,149,-147.11000895725186,
7,20014,0.4,lecu_rba,high_speed,keep,0.1,12,0,1.0,8,1.5,23408.781550397078,4048.7183979792003,8017.593033409986,0.33333333333333337,0.5126281337695873,0.17087604458986244,5,5,0.2,0.0,60.0,0.0,12.0,12.0,0.0,0.0,0.0,224,-181.6049745411807,
8,20015,0.4,lecu_rba,high_speed,keep,0.1,12,0,1.0,8,1.5,35204.13368484561,6501.940353593946,8977.571117960777,0.08333333333333337,0.34086906121384436,0.028405755101153694,2,2,0.0,0.0,26.694786894575678,0.0,13.347393447287839,13.347393447287839,0.0,0.0,0.0,160,-223.3624317303486,
9,20016,0.4,lecu_rba,high_speed,keep,0.1,12,0,1.0,10,1.2,36267.98052583132,4605.58057672931,8570.716933006213,0.5833333333333333,0.33087036625745353,0.1930077136501812,2,2,0.0,0.0,28.76072325184597,0.0,14.380361625922985,14.380361625922985,0.0,0.0,0.0,175,-196.85641527969955,
10,20017,0.4,lecu_rba,high_speed,keep,0.1,12,0,1.0,10,1.2,38533.87454946553,2811.4258325636433,5719.571415102494,0.6666666666666667,0.31141431118211915,0.20760954078807944,1,1,1.0,0.0,14.138042096818326,0.0,14.138042096818326,14.138042096818326,0.0,0.0,0.0,280,-163.98806017195295,
