episode,episode_seed,arrival_rate_rps,method,mobility_mode,migration_policy,prediction_error,served_requests,dropped_requests,completion_ratio,batches,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,slo_satisfaction,throughput_rps,goodput_rps,handover_events,handover_affected_requests,handover_slo_satisfaction,migration_mb,handover_overhead_ms,migration_ms,avg_handover_overhead_ms_per_event,avg_handover_overhead_ms_per_affected_request,avg_migration_ms_per_event,avg_migration_ms_per_affected_request,avg_migration_mb_per_event,mapping_steps,reward,failure_reason
0,20007,0.4,node_dp,high_speed,keep,0.1,12,0,1.0,12,1.0,48842.934391384326,2232.6658739679083,4159.49205819301,0.41666666666666663,0.24568548449285524,0.10236895187202302,1,1,0.0,0.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,336,-183.28297589488784,
1,20008,0.4,node_dp,high_speed,keep,0.1,12,0,1.0,6,2.0,18505.378421061705,3473.1254361786173,6192.980972587769,0.41666666666666663,0.6484601247787682,0.2701917186578201,2,2,0.0,0.0,24.0,0.0,12.0,12.0,0.0,0.0,0.0,168,-110.19362846702595,
2,20009,0.4,node_dp,high_speed,keep,0.1,12,0,1.0,9,1.3333333333333333,24407.920340252684,2798.1859484454726,5624.440465855496,0.5833333333333333,0.4916436891270094,0.2867921519907555,2,2,0.0,0.0,25.006749544285437,0.0,12.503374772142719,12.503374772142719,0.0,0.0,0.0,252,-153.66593187017997,
3,20010,0.4,node_dp,high_speed,keep,0.1,12,0,1.0,12,1.0,25226.461758361896,1880.5337907991882,3078.5643319906994,0.8333333333333334,0.47569096748268,0.3964091395689,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,-159.9808522007553,
4,20011,0.4,node_dp,high_speed,keep,0.1,12,0,1.0,9,1.3333333333333333,32275.168666518737,3621.7276984868536,7200.22720804205,0.41666666666666663,0.3718028594672668,0.1549178581113612,3,3,0.6666666666666666,0.0,37.01405119967336,0.0,12.338017066557788,12.338017066557788,0.0,0.0,0.0,252,-187.53623667720592,
5,20012,0.4,node_dp,high_speed,keep,0.1,12,0,1.0,8,1.5,24196.81717362427,3519.1963185811005,8466.145062880407,0.5833333333333333,0.49593299457089735,0.28929424683302346,1,1,1.0,0.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,224,-150.52608145722374,
6,20013,0.4,node_dp,high_speed,keep,0.1,12,0,1.0,9,1.3333333333333333,20810.514293737215,2254.6921042608747,3654.562743945959,0.33333333333333337,0.5766315925989066,0.19221053086630221,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-139.01543750177322,
7,20014,0.4,node_dp,high_speed,keep,0.1,12,0,1.0,8,1.5,23465.15310512805,4055.5733225532153,8111.472499314233,0.33333333333333337,0.511396620607497,0.17046554020249902,4,4,0.25,0.0,48.0,0.0,12.0,12.0,0.0,0.0,0.0,224,-177.1206753286892,
8,20015,0.4,node_dp,high_speed,keep,0.1,12,0,1.0,10,1.2,30475.805760201172,2069.309941799748,3205.3935485707507,0.5833333333333333,0.39375497056327174,0.22969039949524184,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-161.64403080032204,
9,20016,0.4,node_dp,high_speed,keep,0.1,12,0,1.0,9,1.3333333333333333,40683.35230397849,5700.2515543892005,12771.328663081178,0.5,0.2949609439836279,0.14748047199181394,1,1,1.0,0.0,13.014692860283144,0.0,13.014692860283144,13.014692860283144,0.0,0.0,0.0,252,-207.74166531384054,
10,20017,0.4,node_dp,high_speed,keep,0.1,12,0,1.0,11,1.0909090909090908,36314.791250313036,1556.0963716358847,3199.2376698063617,0.8333333333333334,0.33044386562174055,0.2753698880181171,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-134.68295212220738,
11,20018,0.4,node_dp,high_speed,keep,0.1,12,0,1.0,10,1.2,22529.69071330706,2177.495409268029,3777.9219441714945,0.5833333333333333,0.5326304809374172,0.31070111388016003,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-148.42317331227207,
12,20019,0.4,node_dp,high_speed,keep,0.1,12,0,1.0,9,1.3333333333333333,29835.20868256588,2766.377006407809,3947.8505184581513,0.41666666666666663,0.4022093536423684,0.16758723068432016,1,1,0.0,0.0,13.351252876268642,0.0,13.351252876268642,13.351252876268642,0.0,0.0,0.0,252,-164.0475160543459,
13,20020,0.4,node_dp,high_speed,keep,0.1,12,0,1.0,12,1.0,41339.85149265765,2000.819513677007,6411.076249081559,0.5833333333333333,0.2902768047468993,0.16932813610235795,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,-180.6169226374606,
14,20021,0.4,node_dp,high_speed,keep,0.1,12,0,1.0,9,1.3333333333333333,34322.46027484956,2845.544550500115,4321.121072648851,0.5833333333333333,0.3496252862966595,0.20394808367305137,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-136.87478839111097,
15,20022,0.4,node_dp,high_speed,keep,0.1,12,0,1.0,7,1.7142857142857142,32334.480535701732,5195.326178868348,12515.982125699249,0.25,0.3711208530704659,0.09278021326761647,2,2,0.5,0.0,24.0,0.0,12.0,12.0,0.0,0.0,0.0,196,-160.2273155161235,
16,20023,0.4,node_dp,high_speed,keep,0.1,12,0,1.0,9,1.3333333333333333,17001.768139900058,2885.3589251781136,6401.768843806131,0.41666666666666663,0.7058089430027094,0.29408705958446224,2,2,0.0,0.0,25.046725961753346,0.0,12.523362980876673,12.523362980876673,0.0,0.0,0.0,252,-121.83623756776684,
17,20024,0.4,node_dp,high_speed,keep,0.1,12,0,1.0,7,1.7142857142857142,29215.618233758752,6773.337678310297,13069.574596717082,0.25,0.41073921160887694,0.10268480290221924,5,5,0.0,0.0,67.77891101007614,0.0,13.555782202015228,13.555782202015228,0.0,0.0,0.0,196,-176.37780827236438,
18,20025,0.4,node_dp,high_speed,keep,0.1,12,0,1.0,9,1.3333333333333333,27380.880161464156,3476.6911144773408,5981.29249873242,0.33333333333333337,0.4382620255169444,0.14608734183898145,1,1,0.0,0.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,252,-189.1227562581619,
19,20026,0.4,node_dp,high_speed,keep,0.1,12,0,1.0,10,1.2,46658.70552401385,4605.2561221122405,15267.21813587406,0.5833333333333333,0.2571867321484938,0.15002559375328806,3,1,1.0,0.0,39.070989786467045,0.0,13.023663262155681,39.070989786467045,0.0,0.0,0.0,280,-234.33069955240316,
20,20027,0.4,node_dp,high_speed,keep,0.1,12,0,1.0,12,1.0,26113.988377251746,1504.2570647943223,2487.608163468856,0.6666666666666667,0.4595238316967838,0.3063492211311892,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,-136.40651866147758,
21,20028,0.4,node_dp,high_speed,keep,0.1,12,0,1.0,12,1.0,37660.553984901235,2383.4298031543613,8177.945757853606,0.5833333333333333,0.3186357801537122,0.18587087175633213,2,1,1.0,0.0,27.490858878826657,0.0,13.745429439413329,27.490858878826657,0.0,0.0,0.0,336,-199.21515224623795,
22,20029,0.4,node_dp,high_speed,keep,0.1,12,0,1.0,6,2.0,44336.11626647698,10668.69888128624,23214.27785410213,0.25,0.2706597016273464,0.0676649254068366,13,9,0.2222222222222222,0.0,170.92402701366905,0.0,13.148002077974542,18.991558557074338,0.0,0.0,0.0,168,-254.99660068000145,
