episode,episode_seed,arrival_rate_rps,method,mobility_mode,migration_policy,prediction_error,served_requests,dropped_requests,completion_ratio,batches,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,slo_satisfaction,throughput_rps,goodput_rps,handover_events,handover_affected_requests,handover_slo_satisfaction,migration_mb,handover_overhead_ms,migration_ms,avg_handover_overhead_ms_per_event,avg_handover_overhead_ms_per_affected_request,avg_migration_ms_per_event,avg_migration_ms_per_affected_request,avg_migration_mb_per_event,mapping_steps,reward,failure_reason
0,20007,0.4,node_dp,driving,keep,0.1,12,0,1.0,12,1.0,48842.934391384326,2230.6658739679083,4154.09205819301,0.41666666666666663,0.24568548449285524,0.10236895187202302,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,-170.86700749333133,
1,20008,0.4,node_dp,driving,keep,0.1,12,0,1.0,6,2.0,18505.378421061705,3471.1254361786173,6192.980972587769,0.41666666666666663,0.6484601247787682,0.2701917186578201,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-102.14562846702592,
2,20009,0.4,node_dp,driving,keep,0.1,12,0,1.0,9,1.3333333333333333,24407.920340252684,2796.1020526501147,5611.987428560567,0.5833333333333333,0.4916436891270094,0.2867921519907555,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-142.15847947803223,
3,20010,0.4,node_dp,driving,keep,0.1,12,0,1.0,12,1.0,25226.461758361896,1880.5337907991882,3078.5643319906994,0.8333333333333334,0.47569096748268,0.3964091395689,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,-147.19341101636556,
4,20011,0.4,node_dp,driving,keep,0.1,12,0,1.0,9,1.3333333333333333,32263.168666518737,3609.558689953575,7188.22720804205,0.41666666666666663,0.3719411482497396,0.1549754784373915,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-178.1279578956404,
5,20012,0.4,node_dp,driving,keep,0.1,12,0,1.0,8,1.5,24196.81717362427,3511.1963185811005,8454.145062880407,0.5833333333333333,0.49593299457089735,0.28929424683302346,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,-142.40557451984807,
6,20013,0.4,node_dp,driving,keep,0.1,12,0,1.0,9,1.3333333333333333,20810.514293737215,2254.6921042608747,3654.562743945959,0.33333333333333337,0.5766315925989066,0.19221053086630221,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-125.82879206782248,
7,20014,0.4,node_dp,driving,keep,0.1,12,0,1.0,8,1.5,23429.15310512805,4046.5909352789095,8080.872499314233,0.33333333333333337,0.512182405661667,0.17072746855388898,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,-168.7040326834645,
8,20015,0.4,node_dp,driving,keep,0.1,12,0,1.0,10,1.2,30475.805760201172,2069.309941799748,3205.3935485707507,0.5833333333333333,0.39375497056327174,0.22969039949524184,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-150.26330356516422,
9,20016,0.4,node_dp,driving,keep,0.1,12,0,1.0,9,1.3333333333333333,40616.19677891456,5676.925001993332,12650.362951211358,0.5,0.2954486375304757,0.14772431876523784,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-197.48111886999988,
10,20017,0.4,node_dp,driving,keep,0.1,12,0,1.0,11,1.0909090909090908,36314.791250313036,1556.0963716358847,3199.2376698063617,0.8333333333333334,0.33044386562174055,0.2753698880181171,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-120.96016005969534,
11,20018,0.4,node_dp,driving,keep,0.1,12,0,1.0,10,1.2,22529.69071330706,2177.495409268029,3777.9219441714945,0.5833333333333333,0.5326304809374172,0.31070111388016003,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-137.601093820591,
12,20019,0.4,node_dp,driving,keep,0.1,12,0,1.0,9,1.3333333333333333,29835.20868256588,2765.2644020014536,3941.8424546638303,0.41666666666666663,0.4022093536423684,0.16758723068432016,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-153.96924969120727,
13,20020,0.4,node_dp,driving,keep,0.1,12,0,1.0,12,1.0,41327.30391110768,1999.7738818811758,6404.175079229073,0.5833333333333333,0.2903649370839969,0.16937954663233154,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,-167.76115198641855,
14,20021,0.4,node_dp,driving,keep,0.1,12,0,1.0,9,1.3333333333333333,34322.46027484956,2845.544550500115,4321.121072648851,0.5833333333333333,0.3496252862966595,0.20394808367305137,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-124.96106042060998,
15,20022,0.4,node_dp,driving,keep,0.1,12,0,1.0,7,1.7142857142857142,32334.480535701732,5112.671726848176,12259.82757623744,0.25,0.3711208530704659,0.09278021326761647,2,2,0.5,0.0,24.0,0.0,12.0,12.0,0.0,0.0,0.0,196,-151.72062209808246,
16,20023,0.4,node_dp,driving,keep,0.1,12,0,1.0,9,1.3333333333333333,17001.768139900058,2878.184470851155,6382.593144527167,0.41666666666666663,0.7058089430027094,0.29408705958446224,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-112.57656993422168,
17,20024,0.4,node_dp,driving,keep,0.1,12,0,1.0,7,1.7142857142857142,29173.886943112044,6755.380704777232,13052.660508451956,0.25,0.41132674653190837,0.10283168663297709,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-168.592419762197,
18,20025,0.4,node_dp,driving,keep,0.1,12,0,1.0,9,1.3333333333333333,27368.880161464156,3474.6911144773408,5974.692498732421,0.33333333333333337,0.43845418333542935,0.1461513944451431,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-180.05075625816193,
19,20026,0.4,node_dp,driving,keep,0.1,12,0,1.0,10,1.2,46640.44752736253,4601.478706575758,15244.994292311923,0.5833333333333333,0.2572874111673128,0.15008432318093248,1,1,1.0,0.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,280,-223.8047967054926,
20,20027,0.4,node_dp,driving,keep,0.1,12,0,1.0,12,1.0,26113.988377251746,1504.2570647943223,2487.608163468856,0.6666666666666667,0.4595238316967838,0.3063492211311892,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,-122.48142377855972,
21,20028,0.4,node_dp,driving,keep,0.1,12,0,1.0,12,1.0,37660.553984901235,2381.000048553184,8163.367230246542,0.5833333333333333,0.3186357801537122,0.18587087175633213,1,1,1.0,0.0,12.912331271765236,0.0,12.912331271765236,12.912331271765236,0.0,0.0,0.0,336,-185.27042369113,
22,20029,0.4,node_dp,driving,keep,0.1,12,0,1.0,6,2.0,44309.8513223683,10701.745620405507,23419.281435754536,0.25,0.2708201368742173,0.06770503421855432,2,2,0.5,0.0,24.535936704497523,0.0,12.267968352248761,12.267968352248761,0.0,0.0,0.0,168,-249.2264871026934,
23,20030,0.4,node_dp,driving,keep,0.1,12,0,1.0,10,1.2,33894.46289950854,1975.2842919604866,3504.529322178826,0.6666666666666667,0.3540401284887744,0.2360267523258496,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-114.57891167920229,
24,20031,0.4,node_dp,driving,keep,0.1,12,0,1.0,8,1.5,24273.780232189227,4319.028324622178,10718.278425840474,0.5,0.49436057693588714,0.24718028846794357,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,-163.2790559209991,
