episode,episode_seed,arrival_rate_rps,method,mobility_prior_beta,mobility_mode,migration_policy,prediction_error,served_requests,dropped_requests,completion_ratio,batches,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,slo_satisfaction,throughput_rps,goodput_rps,handover_events,handover_affected_requests,handover_slo_satisfaction,migration_mb,handover_overhead_ms,migration_ms,avg_handover_overhead_ms_per_event,avg_handover_overhead_ms_per_affected_request,avg_migration_ms_per_event,avg_migration_ms_per_affected_request,avg_migration_mb_per_event,mapping_steps,reward,failure_reason
0,20007,0.6,full,0.0,high_speed,keep,0.0,12,0,1.0,7,1.7142857142857142,43261.38326887782,8704.962212270926,12984.839615547075,0.6666666666666667,0.27738364086551953,0.18492242724367966,8,7,0.7142857142857143,0.0,106.17276068557635,0.0,13.271595085697044,15.167537240796621,0.0,0.0,0.0,196,-245.04625732430128,
1,20008,0.6,full,0.0,high_speed,keep,0.0,12,0,1.0,5,2.4,17548.536742171884,4465.584229912086,7543.177508867468,0.33333333333333337,0.6838176980968516,0.22793923269895053,2,2,0.5,0.0,24.0,0.0,12.0,12.0,0.0,0.0,0.0,140,-124.93163886487116,
2,20009,0.6,full,0.0,high_speed,keep,0.0,12,0,1.0,4,3.0,29439.334717759095,11266.430742196515,18712.84643419436,0.25,0.4076179069617723,0.10190447674044308,10,9,0.3333333333333333,0.0,129.21256591125368,0.0,12.921256591125367,14.356951767917074,0.0,0.0,0.0,112,-148.00941704035208,
3,20010,0.6,full,0.0,high_speed,keep,0.0,12,0,1.0,5,2.4,38849.92216499745,17831.81385419834,27770.97122084818,0.75,0.308880927715516,0.23166069578663698,12,8,0.75,0.0,151.5553518624782,0.0,12.629612655206516,18.944418982809776,0.0,0.0,0.0,140,-194.14167417935505,
4,20011,0.6,full,0.0,high_speed,keep,0.0,12,0,1.0,4,3.0,38619.26438706368,14357.34212031874,21651.534405505052,0.5833333333333333,0.3107257528193532,0.18125668914462273,16,11,0.5454545454545454,0.0,200.42877722703645,0.0,12.526798576689778,18.220797929730587,0.0,0.0,0.0,112,-183.29943867490965,
5,20012,0.6,full,0.0,high_speed,keep,0.0,12,0,1.0,5,2.4,31151.806502125575,9565.856375258847,17502.80282430707,0.16666666666666663,0.38521040502679055,0.06420173417113176,6,5,0.2,0.0,72.0,0.0,12.0,14.4,0.0,0.0,0.0,140,-143.31099144591172,
6,20013,0.6,full,0.0,high_speed,keep,0.0,12,0,1.0,3,4.0,33839.391616345194,14824.125630018849,23416.808006050087,0.25,0.35461630445518194,0.08865407611379549,11,10,0.3,0.0,136.12475391062367,0.0,12.374977628238515,13.612475391062366,0.0,0.0,0.0,84,-158.34802949550917,
7,20014,0.6,full,0.0,high_speed,keep,0.0,12,0,1.0,4,3.0,31553.293555457152,12108.29963001369,23388.47547345233,0.5,0.3803089518661229,0.19015447593306145,8,8,0.625,0.0,99.35236966942274,0.0,12.419046208677843,12.419046208677843,0.0,0.0,0.0,112,-168.5132103171866,
8,20015,0.6,full,0.0,high_speed,keep,0.0,12,0,1.0,6,2.0,38460.83869217407,7213.7317889143405,16981.36469182174,0.5833333333333333,0.31200567663236467,0.18200331136887937,9,7,0.42857142857142855,0.0,117.38734021201603,0.0,13.043037801335114,16.769620030288003,0.0,0.0,0.0,168,-194.04897478366397,
9,20016,0.6,full,0.0,high_speed,keep,0.0,12,0,1.0,5,2.4,34223.544589121804,9259.143453251883,16309.313768121112,0.75,0.3506358018746628,0.2629768514059971,5,4,1.0,0.0,73.5215298860403,0.0,14.70430597720806,18.380382471510075,0.0,0.0,0.0,140,-167.6331925746448,
