episode,episode_seed,arrival_rate_rps,method,mobility_prior_beta,mobility_mode,migration_policy,prediction_error,served_requests,dropped_requests,completion_ratio,batches,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,slo_satisfaction,throughput_rps,goodput_rps,handover_events,handover_affected_requests,handover_slo_satisfaction,migration_mb,handover_overhead_ms,migration_ms,avg_handover_overhead_ms_per_event,avg_handover_overhead_ms_per_affected_request,avg_migration_ms_per_event,avg_migration_ms_per_affected_request,avg_migration_mb_per_event,mapping_steps,reward,failure_reason
0,20007,0.2,full,0.0,driving,oracle_guarded,0.0,12,0,1.0,12,1.0,107034.43991548417,5989.022044771016,12472.823256850792,0.8333333333333334,0.11211344693797025,0.09342787244830855,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,-347.25254708672014,
1,20008,0.2,full,0.0,driving,oracle_guarded,0.0,12,0,1.0,9,1.3333333333333333,37695.22418017184,3543.383320664712,5913.169973653743,0.5,0.3183427147864569,0.15917135739322846,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-162.63706390586563,
2,20009,0.2,full,0.0,driving,oracle_guarded,0.0,12,0,1.0,7,1.7142857142857142,53501.877698509634,7471.518319390267,14821.596064729474,0.5833333333333333,0.22429119343477316,0.13083652950361768,1,1,1.0,226.734375,2.0,2.0,2.0,2.0,2.0,2.0,226.734375,196,-201.36925334066757,
3,20010,0.2,full,0.0,driving,oracle_guarded,0.0,12,0,1.0,6,2.0,58938.664661021314,15362.94593457494,23444.503074622226,0.6666666666666667,0.20360149095702398,0.13573432730468266,6,6,0.8333333333333334,1405.03125,12.0,12.0,2.0,2.0,2.0,2.0,234.171875,168,-289.6521100654182,
4,20011,0.2,full,0.0,driving,oracle_guarded,0.0,12,0,1.0,9,1.3333333333333333,66444.0703718651,10135.86325885014,16174.863616903793,0.6666666666666667,0.1806030234577749,0.12040201563851659,2,2,1.0,460.8515625,4.0,4.0,2.0,2.0,2.0,2.0,230.42578125,252,-338.71999731244176,
5,20012,0.2,full,0.0,driving,oracle_guarded,0.0,12,0,1.0,12,1.0,47303.38788004674,4650.370251493311,11104.512094737713,0.75,0.2536816185434738,0.19026121390760536,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,-239.00751472093424,
6,20013,0.2,full,0.0,driving,oracle_guarded,0.0,12,0,1.0,7,1.7142857142857142,51278.41554781356,9882.6203446109,17583.177220186597,0.33333333333333337,0.23401659103157807,0.07800553034385936,3,3,0.6666666666666666,464.953125,16.0,16.0,5.333333333333333,5.333333333333333,5.333333333333333,5.333333333333333,154.984375,196,-241.36766338204416,
7,20014,0.2,full,0.0,driving,oracle_guarded,0.0,12,0,1.0,8,1.5,44503.30138072666,9070.337219110712,17589.655972063516,0.75,0.2696429169903543,0.20223218774276575,2,2,1.0,415.078125,4.0,4.0,2.0,2.0,2.0,2.0,207.5390625,224,-256.0418151050409,
8,20015,0.2,full,0.0,driving,oracle_guarded,0.0,12,0,1.0,9,1.3333333333333333,70801.72353640919,6624.595263641716,13751.58604485717,0.5833333333333333,0.16948739946745933,0.09886764968935127,2,2,0.5,199.828125,16.694786894575678,16.694786894575678,8.347393447287839,8.347393447287839,8.347393447287839,8.347393447287839,99.9140625,252,-238.44966921201393,
9,20016,0.2,full,0.0,driving,oracle_guarded,0.0,12,0,1.0,10,1.2,65683.78893486613,6260.195825750987,10661.645031716023,0.8333333333333334,0.18269348030302474,0.15224456691918728,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-314.8495605224776,
10,20017,0.2,full,0.0,driving,oracle_guarded,0.0,12,0,1.0,11,1.0909090909090908,68144.2491654476,5588.50506392324,10894.293486868777,0.9166666666666666,0.17609703161986814,0.16142227898487913,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-299.08900813364266,
11,20018,0.2,full,0.0,driving,oracle_guarded,0.0,12,0,1.0,8,1.5,54046.25905455376,8090.051970443248,15712.306566619842,0.75,0.22203201868028125,0.16652401401021094,1,1,1.0,209.8359375,2.0,2.0,2.0,2.0,2.0,2.0,209.8359375,224,-233.10458362219984,
12,20019,0.2,full,0.0,driving,oracle_guarded,0.0,12,0,1.0,10,1.2,73142.71366415519,7948.694237606923,17854.850499974993,0.6666666666666667,0.16406282182938475,0.10937521455292318,3,3,0.6666666666666666,473.8125,6.0,6.0,2.0,2.0,2.0,2.0,157.9375,280,-342.97396146804783,
13,20020,0.2,full,0.0,driving,oracle_guarded,0.0,12,0,1.0,10,1.2,76166.48599042297,6931.329944296741,15162.93784056874,0.8333333333333334,0.1575496078617682,0.13129133988480682,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-273.58882924562255,
14,20021,0.2,full,0.0,driving,oracle_guarded,0.0,12,0,1.0,8,1.5,73639.89258434306,9787.236595781533,16720.193899025784,0.75,0.1629551535026462,0.12221636512698464,2,2,1.0,458.8828125,4.0,4.0,2.0,2.0,2.0,2.0,229.44140625,224,-307.553682346596,
15,20022,0.2,full,0.0,driving,oracle_guarded,0.0,12,0,1.0,10,1.2,61506.183491391545,3772.9133084117148,9526.309784881698,0.9166666666666666,0.1951023347380923,0.17884380684325127,1,1,1.0,50.203125,2.0,2.0,2.0,2.0,2.0,2.0,50.203125,280,-179.76320790365304,
16,20023,0.2,full,0.0,driving,oracle_guarded,0.0,12,0,1.0,6,2.0,50674.30546622762,10038.869505098432,21190.11690438659,0.6666666666666667,0.23680640296091507,0.15787093530727672,4,3,1.0,621.46875,18.0,18.0,4.5,6.0,4.5,6.0,155.3671875,168,-222.33455991860257,
17,20024,0.2,full,0.0,driving,oracle_guarded,0.0,12,0,1.0,6,2.0,56792.48319245114,14452.731502160808,24803.627375285276,0.25,0.21129556810072783,0.05282389202518196,4,4,0.25,585.2109375,8.0,8.0,2.0,2.0,2.0,2.0,146.302734375,168,-300.1030651957738,
18,20025,0.2,full,0.0,driving,oracle_guarded,0.0,12,0,1.0,9,1.3333333333333333,58909.03707661232,7445.208601495178,16066.92431761308,0.5833333333333333,0.203703889852991,0.11882726908091143,1,1,1.0,194.90625,2.0,2.0,2.0,2.0,2.0,2.0,194.90625,252,-228.32753187589665,
19,20026,0.2,full,0.0,driving,oracle_guarded,0.0,12,0,1.0,9,1.3333333333333333,77115.45621294976,7730.876484735073,15337.864781755468,0.75,0.15561082809213642,0.11670812106910232,1,1,1.0,283.171875,2.0,2.0,2.0,2.0,2.0,2.0,283.171875,252,-283.4960476203087,
