episode,episode_seed,arrival_rate_rps,method,mobility_prior_beta,mobility_mode,migration_policy,prediction_error,served_requests,dropped_requests,completion_ratio,batches,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,slo_satisfaction,throughput_rps,goodput_rps,handover_events,handover_affected_requests,handover_slo_satisfaction,migration_mb,handover_overhead_ms,migration_ms,avg_handover_overhead_ms_per_event,avg_handover_overhead_ms_per_affected_request,avg_migration_ms_per_event,avg_migration_ms_per_affected_request,avg_migration_mb_per_event,mapping_steps,reward,failure_reason
0,20007,0.4,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,9,1.3333333333333333,56444.26586637169,6780.364876723838,11174.782402813278,0.75,0.21259909781463468,0.159449323360976,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-270.5738124133832,
1,20008,0.4,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,8,1.5,22077.553482406867,3707.8732749404903,6828.537473070022,0.41666666666666663,0.5435384862531324,0.22647436927213851,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,-138.22572704742996,
2,20009,0.4,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,5,2.4,38703.803058671314,10538.980402188028,20299.720137393342,0.33333333333333337,0.3100470509786631,0.10334901699288769,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-158.06030924518453,
3,20010,0.4,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,5,2.4,46997.85956864382,16845.320057807807,27658.668329456137,0.6666666666666667,0.25533077697874984,0.17022051798583324,2,2,0.0,0.0,26.5553069393316,26.5553069393316,13.2776534696658,13.2776534696658,13.2776534696658,13.2776534696658,0.0,140,-214.6669651700747,
4,20011,0.4,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,5,2.4,47875.73013301246,13253.401754672095,22548.554820295278,0.5,0.2506489189127888,0.1253244594563944,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-217.40827026595656,
5,20012,0.4,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,6,2.0,33274.6908816176,8583.48860320762,14479.530078086356,0.25,0.360634454657829,0.09015861366445725,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-173.27350376183009,
6,20013,0.4,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,4,3.0,39062.584680366475,14341.362215744608,22254.979541762827,0.16666666666666663,0.307199334047944,0.05119988900799066,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,-176.45275960995826,
7,20014,0.4,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,5,2.4,40486.562716519475,12901.261753898258,26331.932206041973,0.5,0.2963946355244358,0.1481973177622179,1,1,0.0,261.1875,2.0,2.0,2.0,2.0,2.0,2.0,261.1875,140,-186.3875192569958,
8,20015,0.4,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,8,1.5,45172.54924653008,7418.120771055165,14324.052943697046,0.5833333333333333,0.26564805839293604,0.15496136739587935,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,-206.04517768918987,
9,20016,0.4,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,7,1.7142857142857142,44983.87315889897,9269.849954550577,16171.28010233083,0.75,0.26676226739328895,0.20007170054496673,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-216.49154723408412,
10,20017,0.4,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,8,1.5,42225.26469057795,8469.682489005148,15832.10330378717,0.8333333333333334,0.2841900480182817,0.23682504001523474,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,-205.27139154049564,
11,20018,0.4,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,7,1.7142857142857142,34326.23951960527,9087.536350260096,18190.633210057076,0.75,0.3495867933085492,0.26219009498141194,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-191.92618713752717,
12,20019,0.4,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,6,2.0,45435.267885651614,9569.04017223473,21302.425823541515,0.41666666666666663,0.2641120116249954,0.11004667151041476,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-225.4588017016357,
13,20020,0.4,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,7,1.7142857142857142,40815.25987673322,8137.545502614208,13975.113123799867,0.8333333333333334,0.2940076833086787,0.24500640275723226,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-190.97370894187196,
14,20021,0.4,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,6,2.0,51680.76611568465,13257.627847900047,22069.59529346602,0.5,0.23219470030956268,0.11609735015478134,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-249.23225605990905,
15,20022,0.4,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,8,1.5,33268.05975305015,5909.930684888412,11311.52086447616,0.5833333333333333,0.36070633782301637,0.21041203039675954,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,-154.75615661089492,
16,20023,0.4,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,4,3.0,39106.62016305611,12537.314381508024,23409.910619979943,0.5,0.30685341637721886,0.15342670818860943,1,1,1.0,237.5625,2.0,2.0,2.0,2.0,2.0,2.0,237.5625,112,-159.7350181617926,
17,20024,0.4,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,4,3.0,42541.692142579326,17776.854970819626,27867.566712587814,0.16666666666666663,0.2820762267702413,0.04701270446170688,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,-221.05162882322736,
18,20025,0.4,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,8,1.5,40596.998337378296,8979.476150329687,18011.582288266894,0.5,0.295588356071917,0.1477941780359585,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,-199.810197870051,
19,20026,0.4,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,8,1.5,50623.18610549813,7259.508954317401,15705.557234702734,0.6666666666666667,0.23704553038191117,0.1580303535879408,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,-231.2333570069939,
