episode,episode_seed,arrival_rate_rps,method,mobility_prior_beta,mobility_mode,migration_policy,prediction_error,served_requests,dropped_requests,completion_ratio,batches,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,slo_satisfaction,throughput_rps,goodput_rps,handover_events,handover_affected_requests,handover_slo_satisfaction,migration_mb,handover_overhead_ms,migration_ms,avg_handover_overhead_ms_per_event,avg_handover_overhead_ms_per_affected_request,avg_migration_ms_per_event,avg_migration_ms_per_affected_request,avg_migration_mb_per_event,mapping_steps,reward,failure_reason
0,20007,0.2,full,0.0,driving,keep,0.0,12,0,1.0,12,1.0,107034.43991548417,5989.022044771016,12472.823256850792,0.8333333333333334,0.11211344693797025,0.09342787244830855,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,-347.25254708672014,
1,20008,0.2,full,0.0,driving,keep,0.0,12,0,1.0,9,1.3333333333333333,37695.22418017184,3543.383320664712,5913.169973653743,0.5,0.3183427147864569,0.15917135739322846,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252,-162.63706390586563,
2,20009,0.2,full,0.0,driving,keep,0.0,12,0,1.0,7,1.7142857142857142,53501.877698509634,7473.184986056934,14826.096064729474,0.5833333333333333,0.22429119343477316,0.13083652950361768,1,1,1.0,0.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,196,-201.36925334066757,
3,20010,0.2,full,0.0,driving,keep,0.0,12,0,1.0,6,2.0,58968.81782720751,15383.252152336123,23464.583781914804,0.6666666666666667,0.20349738119497018,0.1356649207966468,6,6,0.8333333333333334,0.0,74.86163931171775,0.0,12.476939885286292,12.476939885286292,0.0,0.0,0.0,168,-289.6521100654182,
4,20011,0.2,full,0.0,driving,keep,0.0,12,0,1.0,9,1.3333333333333333,66444.0703718651,10148.106450390078,16189.924188853794,0.6666666666666667,0.1806030234577749,0.12040201563851659,2,2,1.0,0.0,25.11830010982056,0.0,12.55915005491028,12.55915005491028,0.0,0.0,0.0,252,-338.71999731244176,
5,20012,0.2,full,0.0,driving,keep,0.0,12,0,1.0,12,1.0,47303.38788004674,4650.370251493311,11104.512094737713,0.75,0.2536816185434738,0.19026121390760536,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336,-239.00751472093424,
6,20013,0.2,full,0.0,driving,keep,0.0,12,0,1.0,7,1.7142857142857142,51288.41554781356,9887.6203446109,17593.177220186597,0.33333333333333337,0.2339709634588539,0.0779903211529513,3,3,0.6666666666666666,0.0,36.0,0.0,12.0,12.0,0.0,0.0,0.0,196,-241.36766338204416,
7,20014,0.2,full,0.0,driving,keep,0.0,12,0,1.0,8,1.5,44503.30138072666,9073.670552444046,17599.655972063516,0.75,0.2696429169903543,0.20223218774276575,2,2,1.0,0.0,24.0,0.0,12.0,12.0,0.0,0.0,0.0,224,-256.0418151050409,
8,20015,0.2,full,0.0,driving,keep,0.0,12,0,1.0,9,1.3333333333333333,70814.41832330378,6625.653162549596,13757.298698959727,0.5833333333333333,0.1694570157339132,0.0988499258447827,2,2,0.5,0.0,29.389573789151353,0.0,14.694786894575676,14.694786894575676,0.0,0.0,0.0,252,-238.44966921201393,
9,20016,0.2,full,0.0,driving,keep,0.0,12,0,1.0,10,1.2,65683.78893486613,6260.195825750987,10661.645031716023,0.8333333333333334,0.18269348030302474,0.15224456691918728,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-314.8495605224776,
10,20017,0.2,full,0.0,driving,keep,0.0,12,0,1.0,11,1.0909090909090908,68144.2491654476,5588.50506392324,10894.293486868777,0.9166666666666666,0.17609703161986814,0.16142227898487913,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,-299.08900813364266,
11,20018,0.2,full,0.0,driving,keep,0.0,12,0,1.0,8,1.5,54056.25905455376,8090.885303776581,15716.806566619842,0.75,0.22199094443234701,0.16649320832426026,1,1,1.0,0.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,224,-233.10458362219984,
12,20019,0.2,full,0.0,driving,keep,0.0,12,0,1.0,10,1.2,73165.41616990772,7952.545601698723,17871.30981664558,0.6666666666666667,0.1640119147567357,0.10934127650449048,3,3,0.6666666666666666,0.0,40.86511622533562,0.0,13.621705408445207,13.621705408445207,0.0,0.0,0.0,280,-342.97396146804783,
13,20020,0.2,full,0.0,driving,keep,0.0,12,0,1.0,10,1.2,76166.48599042297,6931.329944296741,15162.93784056874,0.8333333333333334,0.1575496078617682,0.13129133988480682,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,-273.58882924562255,
14,20021,0.2,full,0.0,driving,keep,0.0,12,0,1.0,8,1.5,73639.89258434306,9790.042264871387,16724.99944537586,0.75,0.1629551535026462,0.12221636512698464,2,2,1.0,0.0,26.989037189195933,0.0,13.494518594597967,13.494518594597967,0.0,0.0,0.0,224,-307.553682346596,
15,20022,0.2,full,0.0,driving,keep,0.0,12,0,1.0,10,1.2,61506.183491391545,3773.7466417450482,9530.809784881698,0.9166666666666666,0.1951023347380923,0.17884380684325127,1,1,1.0,0.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,280,-179.76320790365304,
16,20023,0.2,full,0.0,driving,keep,0.0,12,0,1.0,6,2.0,50707.39824720629,10048.487547430665,21207.1339860863,0.6666666666666667,0.23665185781171758,0.1577679052078117,4,3,1.0,0.0,51.0927809786771,0.0,12.773195244669274,17.030926992892365,0.0,0.0,0.0,168,-222.33455991860257,
17,20024,0.2,full,0.0,driving,keep,0.0,12,0,1.0,6,2.0,56828.42026831955,14478.73178700392,24833.05144182576,0.25,0.2111619493088339,0.05279048732720847,4,4,0.25,0.0,55.984696231770926,0.0,13.996174057942731,13.996174057942731,0.0,0.0,0.0,168,-300.1030651957738,
18,20025,0.2,full,0.0,driving,keep,0.0,12,0,1.0,9,1.3333333333333333,58919.03707661232,7448.541934828511,16076.92431761308,0.5833333333333333,0.20366931632634153,0.11880710119036589,1,1,1.0,0.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,252,-228.32753187589665,
19,20026,0.2,full,0.0,driving,keep,0.0,12,0,1.0,9,1.3333333333333333,77128.39216338794,7734.110472344616,15344.979554496464,0.75,0.15558472909145224,0.11668854681858917,1,1,1.0,0.0,14.935950438165099,0.0,14.935950438165099,14.935950438165099,0.0,0.0,0.0,252,-283.4960476203087,
