episode,episode_seed,arrival_rate_rps,method,mobility_prior_beta,mobility_mode,migration_policy,prediction_error,served_requests,dropped_requests,completion_ratio,batches,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,slo_satisfaction,throughput_rps,goodput_rps,handover_events,handover_affected_requests,handover_slo_satisfaction,migration_mb,handover_overhead_ms,migration_ms,avg_handover_overhead_ms_per_event,avg_handover_overhead_ms_per_affected_request,avg_migration_ms_per_event,avg_migration_ms_per_affected_request,avg_migration_mb_per_event,mapping_steps,reward,failure_reason
0,20007,0.2,full,0.0,high_speed,oracle_guarded,0.0,12,0,1.0,12,1.0,107259.5774903165,5993.426371586102,12574.135165525342,0.8333333333333334,0.11187812110376225,0.09323176758646853,4,4,1.0,724.5,8.0,8.0,2.0,2.0,2.0,2.0,181.125,336,-361.6928330657619,
1,20008,0.2,full,0.0,high_speed,oracle_guarded,0.0,12,0,1.0,9,1.3333333333333333,37695.22418017184,3543.883320664712,5914.069973653744,0.5,0.3183427147864569,0.15917135739322846,2,2,1.0,128.1328125,4.0,4.0,2.0,2.0,2.0,2.0,64.06640625,252,-171.7090639058656,
2,20009,0.2,full,0.0,high_speed,oracle_guarded,0.0,12,0,1.0,7,1.7142857142857142,52868.39026413906,7329.466466797931,14267.828298519382,0.5833333333333333,0.22697872850007447,0.1324042582917101,7,7,0.5714285714285714,797.015625,24.0,24.0,3.4285714285714284,3.4285714285714284,3.4285714285714284,3.4285714285714284,113.859375,196,-206.31632635960128,
3,20010,0.2,full,0.0,high_speed,oracle_guarded,0.0,12,0,1.0,6,2.0,60616.483376817814,15711.9888631275,23938.449994589795,0.6666666666666667,0.19796595466290748,0.13197730310860498,15,9,0.6666666666666666,2692.1015625,51.028263764153465,51.028263764153465,3.4018842509435645,5.6698070849059405,3.4018842509435645,5.6698070849059405,179.4734375,168,-299.67648988957967,
4,20011,0.2,full,0.0,high_speed,oracle_guarded,0.0,12,0,1.0,9,1.3333333333333333,66459.20977037778,10180.023277160071,16219.153108340068,0.5833333333333333,0.18056188211477417,0.10532776456695159,10,8,0.75,1351.21875,63.460461485138694,63.460461485138694,6.346046148513869,7.932557685642337,6.346046148513869,7.932557685642337,135.121875,252,-348.52346882421415,
5,20012,0.2,full,0.0,high_speed,oracle_guarded,0.0,12,0,1.0,12,1.0,47303.38788004674,4650.022871786575,11106.512094737713,0.75,0.2536816185434738,0.19026121390760536,2,2,1.0,463.3125,4.0,4.0,2.0,2.0,2.0,2.0,231.65625,336,-251.04267193853008,
6,20013,0.2,full,0.0,high_speed,oracle_guarded,0.0,12,0,1.0,7,1.7142857142857142,51294.41554781356,9840.187328500515,17382.96179874032,0.33333333333333337,0.23394359545464213,0.0779811984848807,7,5,0.4,553.7109375,24.0,24.0,3.4285714285714284,4.8,3.4285714285714284,4.8,79.1015625,196,-247.98037171165964,
7,20014,0.2,full,0.0,high_speed,oracle_guarded,0.0,12,0,1.0,8,1.5,44507.30138072666,8809.803418620395,16696.415905677248,0.75,0.26961868340093187,0.20221401255069893,10,8,0.75,1279.1953125,41.732319559522715,41.732319559522715,4.1732319559522715,5.216539944940339,4.1732319559522715,5.216539944940339,127.91953125,224,-259.76859214928646,
8,20015,0.2,full,0.0,high_speed,oracle_guarded,0.0,12,0,1.0,9,1.3333333333333333,72249.8868425777,6752.057514786771,14411.76985451864,0.5833333333333333,0.166090225527222,0.09688596489087949,5,4,0.75,923.5078125,21.473312519344958,21.473312519344958,4.294662503868992,5.3683281298362395,4.294662503868992,5.3683281298362395,184.7015625,252,-251.9271147583238,
9,20016,0.2,full,0.0,high_speed,oracle_guarded,0.0,12,0,1.0,10,1.2,65685.78893486613,6261.52915908432,10663.645031716023,0.8333333333333334,0.18268791765444384,0.15223993137870317,5,5,1.0,968.1328125,10.0,10.0,2.0,2.0,2.0,2.0,193.6265625,280,-326.74285962286865,
10,20017,0.2,full,0.0,high_speed,oracle_guarded,0.0,12,0,1.0,11,1.0909090909090908,68144.2491654476,5592.00506392324,10903.693486868777,0.9166666666666666,0.17609703161986814,0.16142227898487913,5,4,1.0,850.171875,20.0,20.0,4.0,5.0,4.0,5.0,170.034375,308,-312.949194489982,
11,20018,0.2,full,0.0,high_speed,oracle_guarded,0.0,12,0,1.0,8,1.5,53226.91526474648,7999.550892015002,15319.435729630355,0.75,0.22544984882766447,0.16908738662074835,8,6,0.8333333333333334,1381.2421875,28.218931608439913,28.218931608439913,3.527366451054989,4.703155268073319,3.527366451054989,4.703155268073319,172.6552734375,224,-239.68943516914865,
12,20019,0.2,full,0.0,high_speed,oracle_guarded,0.0,12,0,1.0,10,1.2,73900.86140271032,8022.361660047395,18260.8407142266,0.6666666666666667,0.16237970400112142,0.10825313600074761,8,5,0.6,1341.375,16.0,16.0,2.0,3.2,2.0,3.2,167.671875,280,-357.60901167281895,
13,20020,0.2,full,0.0,high_speed,oracle_guarded,0.0,12,0,1.0,10,1.2,76166.48599042297,7292.738022486392,16461.280070501725,0.8333333333333334,0.1575496078617682,0.13129133988480682,6,5,1.0,659.859375,52.221525931192126,52.221525931192126,8.703587655198687,10.444305186238426,8.703587655198687,10.444305186238426,109.9765625,280,-289.6904434188077,
