episode,episode_seed,arrival_rate_rps,method,mobility_prior_beta,mobility_mode,migration_policy,prediction_error,served_requests,dropped_requests,completion_ratio,batches,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,slo_satisfaction,throughput_rps,goodput_rps,handover_events,handover_affected_requests,handover_slo_satisfaction,migration_mb,handover_overhead_ms,migration_ms,avg_handover_overhead_ms_per_event,avg_handover_overhead_ms_per_affected_request,avg_migration_ms_per_event,avg_migration_ms_per_affected_request,avg_migration_mb_per_event,mapping_steps,reward,failure_reason
0,20007,0.6,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,7,1.7142857142857142,43248.99502007673,8683.314646388195,12965.251313228891,0.6666666666666667,0.27746309467837227,0.1849753964522482,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-229.25494434461814,
1,20008,0.6,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,5,2.4,17536.536742171884,4463.584229912086,7536.577508867467,0.33333333333333337,0.6842856247175867,0.22809520823919557,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-112.85163886487113,
2,20009,0.6,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,4,3.0,30093.36303735064,11339.575723291864,19294.91816412149,0.25,0.3987590215525628,0.0996897553881407,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,-141.39192479366113,
3,20010,0.6,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,5,2.4,37872.52064915953,17542.90717860316,27310.575753954072,0.75,0.31685242477427505,0.2376393185807063,3,3,0.3333333333333333,658.3828125,6.0,6.0,2.0,2.0,2.0,2.0,219.4609375,140,-180.8531413069186,
4,20011,0.6,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,4,3.0,38804.3437816633,14443.190013487008,22199.488777425806,0.5833333333333333,0.3092437297102421,0.1803921756643079,1,1,1.0,246.9140625,2.0,2.0,2.0,2.0,2.0,2.0,246.9140625,112,-174.9657230867179,
5,20012,0.6,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,5,2.4,31641.699794180546,9824.098426125269,18017.54771097384,0.16666666666666663,0.37924637671352307,0.06320772945225384,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-133.89727861594073,
6,20013,0.6,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,3,4.0,34603.836679755215,15002.339108327671,23951.019972834023,0.25,0.34678235569816257,0.08669558892454064,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,-153.04197187694194,
7,20014,0.6,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,4,3.0,34280.55297820462,12616.472429136476,25349.125766422265,0.5,0.35005269628029423,0.17502634814014711,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,-166.5421564364974,
8,20015,0.6,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,6,2.0,36952.602689267296,7068.122646918454,16287.976357721676,0.5833333333333333,0.3247403194007047,0.1894318529837444,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-175.13683852997957,
9,20016,0.6,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,5,2.4,33582.74000308267,9111.182077284206,15810.39123501284,0.75,0.35732641228495593,0.26799480921371693,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-152.2405573703186,
10,20017,0.6,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,6,2.0,34540.425232592715,8802.201657778118,18059.37166508819,0.6666666666666667,0.347419000177122,0.23161266678474804,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-162.88201087058474,
11,20018,0.6,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,7,1.7142857142857142,31985.43939275388,10276.215938030984,21178.721553191084,0.5833333333333333,0.37517070979236045,0.21884958071221028,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-184.6965686972714,
12,20019,0.6,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,6,2.0,35141.429208271344,9759.048677032639,19118.505898948737,0.41666666666666663,0.3414772896366869,0.14228220401528618,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-178.25181621461766,
13,20020,0.6,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,6,2.0,37223.618409674,8980.774290739579,17399.887821056887,0.6666666666666667,0.32237596753574427,0.2149173116904962,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-156.66060229072443,
14,20021,0.6,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,4,3.0,39611.45383857927,12410.06680419403,21963.564111870328,0.6666666666666667,0.3029426803899,0.20196178692660002,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,-173.28415230438537,
15,20022,0.6,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,7,1.7142857142857142,24130.02503313966,5756.751306420102,10528.524912312398,0.5,0.4973057418514675,0.24865287092573374,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,-142.17935043133326,
16,20023,0.6,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,4,3.0,31215.06695687348,12799.565283330163,25393.978552132132,0.41666666666666663,0.3844297376193079,0.16017905734137827,2,2,0.5,230.671875,14.0,14.0,7.0,7.0,7.0,7.0,115.3359375,112,-152.0142522613087,
17,20024,0.6,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,4,3.0,42541.692142579326,19495.55707169919,34961.024401905175,0.08333333333333337,0.2820762267702413,0.02350635223085344,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112,-223.05162882322736,
18,20025,0.6,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,6,2.0,34475.3200884363,7920.910227208232,19598.76119407699,0.33333333333333337,0.348075085864831,0.11602502862161033,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,-161.80869197283323,
19,20026,0.6,full,0.0,walking,oracle_guarded,0.0,12,0,1.0,5,2.4,39113.536494834785,8540.112288566208,16610.312810250383,0.6666666666666667,0.3067991563888549,0.20453277092590327,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,-152.84627111118803,
