episode,episode_seed,arrival_rate_rps,method,mobility_prior_beta,mobility_mode,migration_policy,prediction_error,served_requests,dropped_requests,completion_ratio,batches,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,slo_satisfaction,throughput_rps,goodput_rps,handover_events,handover_affected_requests,handover_slo_satisfaction,migration_mb,handover_overhead_ms,migration_ms,avg_handover_overhead_ms_per_event,avg_handover_overhead_ms_per_affected_request,avg_migration_ms_per_event,avg_migration_ms_per_affected_request,avg_migration_mb_per_event,mapping_steps,reward,failure_reason
0,20007,0.4,full,0.0,high_speed,oracle_guarded,0.0,12,0,1.0,9,1.3333333333333333,56446.26586637169,6774.091481376146,11177.882402813277,0.75,0.21259156501881368,0.15944367376411026,6,5,1.0,970.265625,12.0,12.0,2.0,2.4,2.0,2.4,161.7109375,252,-290.54087419592645,
1,20008,0.4,full,0.0,high_speed,oracle_guarded,0.0,12,0,1.0,8,1.5,22077.553482406867,3705.5672857579652,6815.185131484387,0.41666666666666663,0.5435384862531324,0.22647436927213851,1,1,1.0,38.71875,2.0,2.0,2.0,2.0,2.0,2.0,38.71875,224,-154.20536769647845,
2,20009,0.4,full,0.0,high_speed,oracle_guarded,0.0,12,0,1.0,5,2.4,38623.10439919743,10371.388480295367,20014.965002996116,0.33333333333333337,0.31069485963560595,0.10356495321186865,8,7,0.5714285714285714,845.90625,38.43972323589398,38.43972323589398,4.804965404486747,5.49138903369914,4.804965404486747,5.49138903369914,105.73828125,140,-169.19541727652765,
3,20010,0.4,full,0.0,high_speed,oracle_guarded,0.0,12,0,1.0,5,2.4,47206.83017185155,16909.97611187787,27910.864571531183,0.6666666666666667,0.25420050353551066,0.1694670023570071,14,8,0.75,2160.2109375,70.60244983079232,70.60244983079232,5.0430321307708805,8.82530622884904,5.0430321307708805,8.82530622884904,154.30078125,140,-226.90550731664717,
4,20011,0.4,full,0.0,high_speed,oracle_guarded,0.0,12,0,1.0,5,2.4,48911.6192407219,13483.079430154023,23368.033203084542,0.5,0.24534047709484275,0.12267023854742137,12,9,0.5555555555555556,1469.5078125,77.16750091202759,77.16750091202759,6.4306250760023,8.574166768003066,6.4306250760023,8.574166768003066,122.458984375,140,-230.00896015036952,
5,20012,0.4,full,0.0,high_speed,oracle_guarded,0.0,12,0,1.0,6,2.0,33234.79066041962,8555.835823776446,14485.265095221303,0.25,0.3610674164495697,0.09026685411239242,5,5,0.4,815.0625,20.0,20.0,4.0,4.0,4.0,4.0,163.0125,168,-185.1080987888073,
6,20013,0.4,full,0.0,high_speed,oracle_guarded,0.0,12,0,1.0,4,3.0,38272.55650325569,14093.099235779024,21695.235180132597,0.16666666666666663,0.31354059138900764,0.05225676523150127,8,7,0.2857142857142857,751.8984375,36.76638478531615,36.76638478531615,4.595798098164519,5.252340683616593,4.595798098164519,5.252340683616593,93.9873046875,112,-183.4651863089527,
7,20014,0.4,full,0.0,high_speed,oracle_guarded,0.0,12,0,1.0,5,2.4,37032.94320429743,11940.94979979177,24289.281002106796,0.5,0.3240358168077626,0.1620179084038813,5,4,0.75,487.1015625,31.558924565535484,31.558924565535484,6.311784913107097,7.889731141383871,6.311784913107097,7.889731141383871,97.4203125,140,-188.85855450904572,
8,20015,0.4,full,0.0,high_speed,oracle_guarded,0.0,12,0,1.0,8,1.5,46622.71255269859,7548.6582779179325,15002.042543835825,0.5833333333333333,0.2573852816143239,0.15014141427502226,7,5,0.6,1328.4140625,14.0,14.0,2.0,2.8,2.0,2.8,189.7734375,224,-227.51138257781574,
9,20016,0.4,full,0.0,high_speed,oracle_guarded,0.0,12,0,1.0,7,1.7142857142857142,46894.11130266066,9521.403366303815,17268.93882647809,0.75,0.25589566934215785,0.1919217520066184,5,5,1.0,492.515625,34.760723251845974,34.760723251845974,6.952144650369195,6.952144650369195,6.952144650369195,6.952144650369195,98.503125,196,-238.11805419262313,
10,20017,0.4,full,0.0,high_speed,oracle_guarded,0.0,12,0,1.0,8,1.5,43059.80267057527,8820.754466224684,16643.46471656954,0.8333333333333334,0.27868218746390466,0.23223515621992052,9,7,0.8571428571428571,524.671875,92.78304154675507,92.78304154675507,10.30922683852834,13.25472022096501,10.30922683852834,13.25472022096501,58.296875,224,-227.85068439741758,
11,20018,0.4,full,0.0,high_speed,oracle_guarded,0.0,12,0,1.0,7,1.7142857142857142,34279.31202747002,8983.242385284,17885.309354163808,0.75,0.3500653685926864,0.2625490264445148,9,6,0.6666666666666666,1324.8046875,38.625868841877946,38.625868841877946,4.291763204653105,6.437644806979658,4.291763204653105,6.437644806979658,147.20052083333334,196,-208.04591212188896,
12,20019,0.4,full,0.0,high_speed,oracle_guarded,0.0,12,0,1.0,6,2.0,45545.12922555119,9622.944037369285,21437.9310148031,0.41666666666666663,0.2634749358284377,0.10978122326184903,9,5,0.6,1440.46875,30.162610472798335,30.162610472798335,3.3514011636442596,6.032522094559667,3.3514011636442596,6.032522094559667,160.05208333333334,168,-239.87435422728296,
13,20020,0.4,full,0.0,high_speed,oracle_guarded,0.0,12,0,1.0,7,1.7142857142857142,40873.379683294,8228.31493608037,14404.382643347302,0.75,0.2935896197716361,0.22019221482872706,10,8,0.75,993.0703125,74.11980656078376,74.11980656078376,7.411980656078375,9.26497582009797,7.411980656078375,9.26497582009797,99.30703125,196,-210.78111647854067,
