component,calls,mean_ms,median_ms,p95_ms,p99_ms,max_ms
best_batch,324,1.4379656360553648,0.38049655267968774,5.666673241648822,32.66600015107512,36.883885972201824
continuation_action_candidates,1215,0.3523254981686058,0.39370800368487835,0.5059830145910382,0.5224497895687819,0.5524760344997048
