component,calls,mean_ms,median_ms,p95_ms,p99_ms,max_ms
best_batch,188,1.3554744345651186,0.34489703830331564,7.153839571401477,12.267809469485655,12.48213998042047
continuation_action_candidates,702,0.33845400959757443,0.3811149508692324,0.47516694758087397,0.48838967573828995,0.49854605458676815
