episode,batcher,arrival_rate_rps,max_requests,agent_checkpoint,total_requests,served_requests,dropped_requests,completion_ratio,batches,mean_pending_size,max_pending_size,p95_pending_size,frac_pending_ge_16,frac_pending_ge_24,batch_opportunity_rate,mean_batch_size,makespan_ms,avg_e2e_ms,p95_e2e_ms,prefill_ms,decode_service_ms,transfer_mb,handover_ms,slo_violations,slo_rate,slo_satisfaction,throughput_rps,goodput_rps,mapping_steps,reward,failure_reason
0,node_conditioned_dp,0.7,48,outputs/train_online_ddqn_cpu_300_analytic/agent_ep150.pt,48,48,0,1.0,24,2.25,6,4.0,0.0,0.0,0.5833333333333334,2.0,75202.74345633836,5499.251968009264,15675.64519418921,32631.31392289755,40879.755308552914,155.75390625,1448.7569149804738,29,0.6041666666666666,0.39583333333333337,0.6382745867225991,0.25265035724436213,672,-480.68279826834805,
1,node_conditioned_dp,0.7,48,outputs/train_online_ddqn_cpu_300_analytic/agent_ep150.pt,48,48,0,1.0,36,1.3333333333333333,3,3.0,0.0,0.0,0.25,1.3333333333333333,81157.20320935035,2269.7347414917185,4479.7309344504,28416.574744679026,26508.887021158065,118.9453125,2007.7286363146704,22,0.4583333333333333,0.5416666666666667,0.5914447282785341,0.320365894484206,1008,-434.61731850747896,
2,node_conditioned_dp,0.7,48,outputs/train_online_ddqn_cpu_300_analytic/agent_ep150.pt,48,48,0,1.0,34,1.4411764705882353,5,4.0,0.0,0.0,0.23529411764705882,1.411764705882353,81587.99584777946,3563.1994628455323,7252.780261612332,34221.10544538709,31120.531970034324,169.65234375,2198.1729657914107,26,0.5416666666666666,0.45833333333333337,0.5883218419723739,0.2696475109040047,952,-502.57869525127666,
