component,calls,mean_ms,median_ms,p95_ms,p99_ms,max_ms
best_batch,136,0.36711858325254393,0.31441706232726574,1.0218003299087286,1.1407517886254936,1.201034989207983
continuation_action_candidates,540,0.2534805637508355,0.27958356076851487,0.3629717684816569,0.37448281189426785,0.42674492578953505
