component,calls,mean_ms,median_ms,p95_ms,p99_ms,max_ms
best_batch,404,2.338430588940472,0.3774614888243377,6.588285032194107,66.75969710573554,79.14104906376451
continuation_action_candidates,1647,0.331627998999238,0.36839896347373724,0.4735940834507346,0.48555837012827396,0.5082209827378392
